x [nm],y [nm],z [nm],frame,uncertainty [nm],intensity [photon],offset [photon],loglikelihood
16239,3453.3,0,246,3.2306,5489.9,95.583,86.351
11016,17587,0,247,6.4745,2367.7,113.74,50.546
13405,10891,0,247,7.3909,2044.4,109.94,20.248
16232,3456,0,247,3.5221,4787.2,90.533,76.651
13413,10919,0,248,5.3213,3071.9,110.29,92.282
16243,3464.4,0,248,4.0061,4032,90.72,54.031
13425,10905,0,249,4.4714,3988.7,124.51,113.48
16246,3451.5,0,249,3.7566,4386.2,89.82,83.161
13409,10911,0,250,4.829,3578.9,120.4,60.396
16246,3458.3,0,250,6.2012,2266,87.827,54.26
13427,10899,0,251,3.731,5054.1,125.66,68.395
16248,3462.6,0,251,5.6414,2560.6,88.47,48.828
13412,10900,0,252,5.4724,3023.8,117.2,58.421
13412,10918,0,253,4.4006,4029.6,120.06,91.916
16258,3464.6,0,253,5.2598,2774.9,85.954,50.381
13411,10897,0,254,4.0951,4465,124.69,47.888
16234,3452,0,254,3.462,5007,96.895,64.754
9789.2,7689.8,0,255,5.1256,3148.5,112.5,95.728
13413,10900,0,255,3.8442,4875.4,126.65,118.22
15456,10383,0,255,5.691,2787.7,115.98,60.266
16242,3455.9,0,255,3.8432,4277.4,91.729,62.029
9801.2,7675.2,0,256,5.7897,2617.8,103.85,81.329
13418,10901,0,256,3.7587,4975.5,123.27,131.69
15441,10378,0,256,5.3924,2958.2,113.76,59.052
9803.6,7698.2,0,257,5.7776,2615.8,102.58,41.782
13406,10907,0,257,4.8479,3455.2,110.78,79.655
14640,5605.9,0,257,5.7969,2543.3,95.113,57.489
15445,10374,0,257,3.7119,4814,115.82,69.405
16243,3444,0,257,6.4261,2162.4,87.256,49.739
13408,10904,0,258,4.3146,4019.8,111.49,111.8
14013,14379,0,258,5.31,2866.3,98.844,47.91
15464,10378,0,258,4.9635,3235.8,108.91,51.8
16245,3439.6,0,258,3.7246,4465.1,91.464,50.487
9802.2,7692.8,0,259,6.3467,2301.3,99.577,58.68
13410,10898,0,259,4.0845,4456.4,122.72,90.284
14006,14355,0,259,5.6373,2674.9,100.4,56.477
16248,3444.2,0,259,6.1397,2313.8,89.685,52.034
9799.7,7694,0,260,5.1258,3143.3,112.39,56.459
13411,10897,0,260,3.768,4924.6,120.83,135.23
14002,14366,0,260,5.1115,3044.7,101.93,80.628
15450,10384,0,260,6.4495,2281.8,102.6,74.548
9808.3,7689.9,0,261,5.7665,2686.2,109.88,55.156
13414,10903,0,261,3.5949,5235.4,120.17,107.2
9797.1,7696.8,0,262,3.9649,4431.7,116.21,98.949
13425,10908,0,262,3.9487,4600.9,118.03,86.171
9783.3,7698.2,0,263,4.0833,4312.7,119.22,94.106
13410,10911,0,263,4.5501,3790.9,114.38,100.16
9789.5,7683,0,264,4.4252,3862.8,118.12,70.662
11324,15280,0,264,6.9251,2288.4,128.28,76.812
13407,10914,0,264,6.7953,2254.8,108.25,111.78
9790.7,7678.3,0,265,5.5161,2887.4,114.52,104.08
9804.2,7683.7,0,266,5.2451,2995.7,106.99,94.62
9798.9,7673.5,0,267,5.3517,2944.2,109.29,82.71
14008,14347,0,267,5.8978,2582.1,106.21,56.216
9790.8,7681.3,0,268,5.3985,2924.9,110.18,96.825
11340,15272,0,268,4.9576,3444.2,128.44,103.51
12462,12063,0,268,7.0546,2150.2,113.38,54.427
9786.9,7667.5,0,269,5.4208,2980.8,115.77,101.86
9785.9,7668.1,0,269,5.3927,2982.9,115.61,99.089
11343,15271,0,269,5.5379,3041.9,133.3,64.772
9778.2,7675.9,0,270,5.0769,3111.8,104.25,87.069
9784.5,7668.9,0,271,5.2637,3001.1,106.67,63.956
9802,7663.8,0,272,5.9056,2566.1,105.2,111.04
9786.9,7666,0,273,5.2458,3029.9,108.04,81.85
13600,10821,0,273,7.1539,2202.4,122.68,107
9787.6,7653.7,0,274,5.1535,3101.2,109.88,82.019
9776.2,7668.2,0,275,5.4344,2918.4,110.97,106.51
9774.2,7662.7,0,276,4.2572,4076.9,118.35,87.165
9780.1,7663.2,0,277,5.0897,3204.5,114.06,69.33
9789.3,7664.7,0,278,5.8446,2688.1,114.57,100.45
9777.6,7653.9,0,279,4.6513,3595.3,114.15,65.755
9787.9,7683.4,0,280,4.9749,3193.2,103.35,69.873
9785,7672.6,0,281,6.2748,2375.9,103.94,71.066
16212,3413.6,0,281,5.8666,2451.7,90.058,69.447
9774.1,7678.8,0,282,5.3129,2999.9,110.8,59.004
16221,3422.7,0,282,5.5644,2589.8,87.259,42.19
9787,7679.5,0,283,5.6451,2741.6,105.78,92.712
17188,15523,0,283,10.007,1958.1,240.91,143.15
9803,7685,0,284,5.4836,2845.5,108.28,69.889
17159,15525,0,284,11.209,1681.7,227.12,163.79
9799,7673.9,0,285,5.0739,3141.2,108.5,110.09
10166,17044,0,285,5.829,2540.3,98.092,60.291
17691,2257.5,0,285,5.9015,2373.5,79.714,47.888
9784.6,7659.5,0,286,5.1576,3149.9,113.52,87.531
10178,17062,0,286,4.8691,3181.8,97.187,55.282
9782.9,7667,0,287,5.8507,2632.9,107.35,84.223
9784.5,7667.5,0,287,5.8375,2629.9,107.34,78.012
10171,17040,0,287,5.8323,2625,107.28,54.873
9792,7671.7,0,288,5.9188,2519.7,100.52,57.748
17158,15541,0,288,10.533,1682.7,194.76,149.21
16193,6073,0,291,3.8369,4308,92.197,77.574
16206,6069.3,0,292,4.882,3281.5,105.26,58.459
16194,6069.3,0,293,4.1635,3877.2,93.407,63.818
16200,6072.4,0,294,4.0659,4146.8,98.8,58.015
16211,6076.4,0,295,6.7541,2063.2,86.801,54.844
10769,14613,0,296,5.072,3137,106.76,90.54
10761,14616,0,297,3.1256,6272,125.54,257.91
10751,14625,0,298,3.3516,5625.8,117.37,149.17
10753,14622,0,299,3.9872,4364.8,110.02,134.77
16182,6071,0,299,6.3751,2269.8,92.178,49.509
13395,10869,0,307,6.0818,2585,109.33,55.69
13394,10888,0,308,6.5984,2297.7,104.02,90.57
13415,10888,0,312,3.8783,4768.9,123.44,75.491
13411,10888,0,313,4.4595,3857.9,112.79,102.88
13407,10886,0,314,6.4346,2404.2,108.64,92.316
13407,10883,0,317,6.6209,2319.3,108.38,116.49
13405,10887,0,318,6.1219,2523.2,104.94,97.768
13410,10898,0,319,6.4998,2330,103.03,15.533
13418,10898,0,320,6.327,2454.2,108.51,39.068
13415,10899,0,321,6.5518,2353.8,108.62,87.194
15257,11700,0,322,10.195,1735.5,193.72,130.8
13404,10882,0,323,4.1451,4293.6,116.8,148.85
15296,11656,0,323,10.144,1820,213.31,107.87
13422,10877,0,324,4.1307,4351.7,120.72,114.14
15276,11682,0,324,10.236,1745.3,197.85,101.77
13409,10888,0,325,4.5235,3834.8,116.74,102.31
15250,11663,0,325,9.2493,2053.5,222.93,110.74
13390,10895,0,326,4.2099,4284.8,121.96,101.71
15243,11682,0,326,9.352,2014.8,219.6,190.03
13405,10889,0,327,4.2208,4219,118.66,72.451
15264,11678,0,327,9.2879,2023.4,217.18,133.05
13414,10878,0,328,4.4051,3980.3,118.31,95.743
13418,10889,0,330,6.3918,2428.1,109.37,34.797
13409,10886,0,331,7.5179,1952.6,103.29,90.222
17707,2266.5,0,332,5.5351,2546.1,77.08,39.779
11206,17626,0,333,7.952,1886.7,120.13,74.371
13413,10893,0,333,7.1968,2132.1,112.95,53.482
17698,2265.2,0,333,4.8557,3013.5,76.681,109.97
11173,16634,0,334,6.7125,2542.2,138.65,85.141
13406,10897,0,334,6.5998,2351,110.69,34.416
17693,2263.1,0,334,6.021,2307.8,78.872,36.991
11168,16622,0,335,4.1865,4928.7,172.65,82.638
13980,14371,0,335,6.0926,2436.7,100.99,49.666
17692,2264.3,0,335,5.7089,2459.1,77.881,43.321
11166,16621,0,336,4.6744,4213.5,164.21,127.93
14001,14374,0,336,5.9669,2535.6,105.16,58.248
11175,16618,0,337,4.5306,4378.1,163.44,95.122
14017,14355,0,337,5.0235,3253,115.68,113.16
11174,16610,0,338,5.6161,3196.2,143.67,136.97
17691,2256,0,338,6.1224,2255.6,78.778,19.832
8658.2,5971.5,0,341,6.0112,2213,74.593,41.42
8698.9,6035.9,0,342,5.6529,2375.3,72.131,45.334
15283,11668,0,342,11.203,1574.4,196.58,92.549
9889.1,10199,0,351,8.6863,1984.1,169.98,80.304
14468,16349,0,353,5.7675,2750.5,112.24,66.351
9905.4,10205,0,356,9.3099,1819.7,168.25,112.16
9905.9,10228,0,365,8.2964,2057.5,165.45,91.535
15486,13293,0,367,5.0369,3426.8,133.05,17.077
9886.2,10225,0,368,9.2697,1827.9,167.86,97.391
12653,14142,0,368,5.9044,2771,128.39,81.956
12647,14162,0,369,4.6303,3838.5,136.89,82.706
9899.1,10199,0,370,9.0657,1921.8,177.6,83.474
15472,13287,0,370,5.8575,2696.1,116.23,73.732
9880.1,10213,0,371,8.7916,1942.2,167.09,67.846
15481,13287,0,371,5.2854,3159.8,126.06,71.969
12639,14155,0,372,6.8534,2263.2,121.42,109.41
15476,13288,0,372,5.4358,3036.8,124.64,105.02
12645,14152,0,373,3.3029,5919.7,134.91,112.43
15493,13291,0,373,6.4289,2406.4,115.5,74.417
9896.3,10219,0,374,8.3472,2128.2,181.73,91.512
12645,14153,0,374,4.935,3449.4,127.34,70.559
15495,13273,0,374,5.116,3175.8,113.68,75.452
12643,14147,0,375,4.3126,4036.4,122.36,86.239
15492,13288,0,375,5.9131,2626.8,111.08,72.793
12647,14153,0,376,3.7324,5022.4,133.79,61.345
15495,13280,0,376,5.453,2884.1,108.76,91.232
12642,14149,0,377,2.9697,6912.1,140.01,83.816
15482,13270,0,377,7.1131,2091.9,111.07,87.36
12644,14157,0,378,3.6148,5216.1,132.11,106.39
12657,14151,0,379,6.0512,2586.3,115.74,62.79
17340,6931.2,0,383,5.7579,2751.1,113.98,99.314
12608,14147,0,385,6.8668,2194.2,112.49,80.29
12627,14142,0,386,4.5711,3824.7,129.69,82.731
12632,14148,0,387,3.3819,5738.6,135.17,132.56
12634,14143,0,388,3.0126,6918.2,149.28,107.28
12632,14147,0,389,2.9333,7133.8,146.81,141.84
12639,14152,0,390,4.2541,4205.4,130.87,102.3
12631,14143,0,391,5.9013,2751.4,125.94,57.804
12650,14157,0,392,6.0363,2706,129.46,54.43
12640,14156,0,393,6.9142,2171.6,112.16,63.058
12651,14164,0,395,6.3941,2441.4,118.67,62.069
12652,14150,0,396,5.2444,3152.6,122.52,83.184
12650,14154,0,397,4.9826,3317.4,118.11,86.717
12655,14158,0,398,4.9954,3374.4,124.77,103.11
12652,14158,0,399,4.3053,4003.7,118.51,77.159
12636,14149,0,400,3.8399,4733.2,125.43,99.657
12640,14161,0,401,3.3375,5812.9,133.01,97.801
11433,10037,0,402,7.9017,1843.1,108.36,83.495
12645,14159,0,402,2.7372,7839.9,146.53,100.24
12639,14149,0,403,2.7186,8024,153.56,142.98
12634,14148,0,404,3.402,5627.1,130.42,89.602
12648,14158,0,405,4.6509,3741.4,129.53,106.84
12635,14163,0,406,3.8919,4730.7,131.67,96.57
12627,14152,0,407,3.2234,6127.4,135.68,118.98
12625,14150,0,408,2.9983,6857.4,142.17,105.66
11197,17638,0,409,3.9645,4703,137.83,110.01
12647,14149,0,409,3.9484,4616.5,129.63,84.243
17557,10072,0,409,6.1215,2615.1,123.35,128.59
11209,17640,0,410,4.1427,4288.2,124.82,87.781
17555,10078,0,410,4.8493,3501.9,123.73,105.1
11193,17638,0,411,6.8094,2293.6,120.79,70.02
17563,10078,0,411,5.6312,2933.5,127.57,98.472
11208,17638,0,412,3.7991,4884.5,131.38,117.96
15797,4839.4,0,412,5.8312,2393.3,81.695,60.623
11192,17642,0,413,4.6812,3690.3,126.38,88.629
11187,17638,0,414,3.9089,4685.9,128.54,115.84
11193,17632,0,415,5.4866,2984.3,120.36,83.207
11194,17651,0,416,6.0692,2641.7,120.52,55.831
15032,8233.3,0,416,5.7119,2630,97.223,81.021
11192,17643,0,417,4.675,3719.1,126.18,59.52
15098,8277.5,0,417,5.1045,3076.1,100.67,44.395
11194,17635,0,418,5.0605,3260.8,118.27,96.697
15120,8297,0,418,4.5231,3724.9,113.42,56.509
11208,17647,0,419,4.9805,3329.5,118.52,80.915
15128,8364.1,0,419,5.1867,3131.8,113.02,66.566
11185,17656,0,420,5.3815,3080.1,122.46,80.345
15112,8423.4,0,420,6.2752,2479.3,116.45,62.021
11202,17641,0,421,6.0907,2564.8,115.41,80.95
14458,18236,0,421,3.5093,5873.2,166.98,170.58
15102,8430,0,421,6.7795,2162.2,103.9,74.17
10799,16029,0,422,4.4682,4138.3,146.59,77.07
11192,17630,0,422,5.7525,2709.5,110.62,101.95
14457,18224,0,422,3.8618,5020.1,151.24,124.26
15120,8312.5,0,422,6.1159,2463.9,103.82,48.822
17679,2272.6,0,422,5.5706,2504.9,74.036,24.438
14462,18224,0,423,5.4172,3125.3,133.07,134.54
15020,8312.1,0,423,4.7751,3348.7,102.15,60.292
14454,18219,0,424,5.7852,2809.5,124.01,102.19
15012,8240.7,0,424,4.9644,3195.8,102.39,83.392
14458,18238,0,425,4.9908,3475.4,135.04,96.324
15040,8244.3,0,425,6.6257,2249.1,104.12,61.76
11198,17654,0,426,7.1829,2066.9,110.31,64.68
14454,18226,0,426,6.4182,2493.1,126.74,99.453
11187,17631,0,427,6.6489,2250.8,107.25,65.107
14463,18225,0,427,5.2031,3333.4,138.42,98.114
15120,8268.3,0,427,5.9426,2534.4,99.179,75.562
11203,17630,0,428,7.2413,2073.5,114.93,82.119
14445,18240,0,428,6.7927,2305.2,123.76,84.184
15072,8253.9,0,428,6.2008,2455.6,103.96,91.258
14458,18222,0,430,5.3162,3274.4,141.52,110.7
11814,13844,0,431,6.0558,2526.2,107.29,61.926
14455,18229,0,431,5.7645,2976.6,143.27,125.44
11806,13832,0,432,6.1755,2406.7,101.08,57.649
14463,18232,0,433,7.8666,1922.1,121.68,73.697
13346,18062,0,435,5.3744,3139.8,130.79,105.69
13338,18074,0,436,4.9919,3618.2,148.62,114.95
14447,18235,0,436,6.1508,2677.1,133.5,77.31
14452,18229,0,437,3.9754,4829.8,150.82,111.83
14455,18227,0,438,4.5576,3898.5,134.83,98.558
11191,17610,0,439,6.7341,2223.4,109.6,65.358
14455,18222,0,439,5.161,3342.7,135.49,101.38
11172,17638,0,440,6.4325,2404.6,115.46,69.81
14452,18220,0,440,5.1733,3333.6,135.46,82.931
14448,18231,0,441,7.063,2176.6,120.32,83.195
11191,17625,0,442,7.292,2040.2,110.96,62.934
13353,18071,0,443,7.4857,2067.4,123.5,59.537
13478,20284,0,443,6.8965,2286.2,126.99,112.41
13354,18065,0,444,7.3528,2089.6,122.58,68.494
13356,18068,0,447,7.5445,2040.5,124.72,79.786
13347,18061,0,448,6.9354,2269.8,126.42,77.192
16251,3431.7,0,449,5.5626,2525.2,80.354,64.44
16250,3445.7,0,450,6.4185,2153.2,85.624,44.793
11198,17654,0,451,7.0047,2135.8,111.01,67.843
14163,19490,0,458,5.8863,2585.3,104.77,47.676
11185,17645,0,461,7.1639,2047.3,105.88,54.419
11190,17646,0,462,6.0849,2547.7,112.36,88.611
17687,2261.9,0,462,6.4041,2146.1,79.774,70.434
11196,17651,0,463,6.397,2410.5,114.2,82.965
11180,17639,0,464,5.7753,2724.9,112.7,90.236
11194,17656,0,465,5.5232,2936.2,118.81,75.892
17697,2254,0,475,5.4746,2603,79.344,32.129
17695,2256.1,0,476,5.1463,2850.7,81.803,18.606
17694,2252,0,477,4.6262,3272.6,81.799,73.493
17694,2255,0,478,5.4867,2656.3,84.628,79.652
17687,2254.9,0,479,6.0056,2357.4,83.14,68.961
17694,2259.5,0,480,5.8873,2411,82.599,69.208
17678,2262.8,0,481,5.3202,2725,80.078,30.145
14004,14351,0,482,5.9578,2470.8,97.52,42.07
14006,14364,0,483,5.0839,2978.5,94.031,66.912
15395,16743,0,494,6.291,2286.8,93.814,64.351
15396,16743,0,494,6.4707,2223.1,96.076,63.038
12536,19940,0,496,4.5524,3651.1,111.4,187.36
12526,19928,0,497,4.7793,3466.7,113.99,125.73
12525,19934,0,498,3.853,4647.2,118.9,107.54
12526,19945,0,499,3.9842,4391.4,115.24,130.67
12512,19942,0,500,2.6908,7680.6,124.71,192.72
12523,19941,0,501,4.1634,4137.4,114.34,109.26
12523,19941,0,502,5.6199,2849.6,117.32,180.89
12524,19943,0,503,4.0633,4394.2,124.43,129.96
12514,19943,0,504,2.8989,6893,123.01,137.36
12508,19943,0,505,3.7066,4942.8,122.8,157.57
12528,19929,0,506,4.818,3429.5,113.92,122.78
12521,19939,0,507,2.5674,8087,118.56,159.5
12523,19940,0,508,2.9144,6780.5,119.38,163.87
17691,2257.9,0,508,5.8944,2403.2,82.186,73.309
12524,19948,0,509,2.5412,8409.6,130.19,129.53
17696,2251.2,0,509,5.7252,2463.3,79.912,65.905
12521,19956,0,510,2.8464,6884.9,113.58,80.942
12515,19957,0,511,2.8749,6620.4,104.04,73.312
12836,10597,0,511,4.9855,3384.3,118.94,72.08
12841,10598,0,511,5.1811,3223.8,125.22,76.602
12524,19971,0,512,5.9953,2526.9,106.15,53.477
12846,10599,0,512,4.8651,3597.7,136.31,108.4
12862,10593,0,513,4.5489,3835.6,128.8,121.48
13603,10810,0,517,5.9785,2758.7,125.53,59.375
13610,10819,0,518,5.1821,3347.4,130.39,92.741
13621,10818,0,519,5.5671,3010.5,123.44,103.14
13369,13463,0,529,6.8582,2692.7,186.37,151.93
11184,16620,0,530,8.0857,1948.7,123.78,51.634
13361,13481,0,530,7.9564,2235.5,180.92,98.551
11170,16626,0,531,5.4934,3219.6,136.2,77.566
13401,13486,0,531,7.8247,2295.5,185.04,129.11
14703,13743,0,532,7.4316,2018.8,111.11,77.828
14699,13729,0,535,5.2337,3171.4,122.16,50.373
14688,13729,0,536,4.6036,3628.5,113.04,32.962
14682,13732,0,537,4.2111,4152.5,119.74,60.899
17374,14422,0,537,3.8248,4758.6,111.22,67.726
14680,13738,0,538,4.5786,3729.2,119.52,82.949
17379,14418,0,538,4.9921,3296.3,104.83,43.529
17692,2269.3,0,540,6.5313,2085.3,78.645,58.596
13993,14336,0,543,5.0159,3088.8,98.151,72.065
14000,14339,0,544,5.1582,3021.5,102.45,93.976
14009,14349,0,545,5.346,2835,97.944,91.662
15849,13604,0,545,5.0778,3054.7,98.293,71.512
15145,6962.8,0,551,6.5831,2345.3,112.51,73.805
15144,6966.7,0,552,6.1669,2523.6,110.41,86.261
12711,20734,0,561,4.1924,4233.1,125.91,112.12
12837,19753,0,563,7.0891,2108.5,111.96,82.782
12841,19756,0,564,7.2899,2105.4,121.59,84.582
11179,17632,0,567,7.773,1870.4,108.68,65.925
16303,6093.7,0,567,7.4696,1905.3,98.685,91.581
11189,17635,0,568,6.8526,2187.6,109.38,66.824
11189,17621,0,569,6.6396,2206.3,102.52,62.701
16781,5738.5,0,569,6.6275,2051.2,83.282,66.471
11183,17619,0,571,7.5208,1946.6,108.81,62.079
11205,17621,0,575,6.8909,2143.4,107.53,83.657
11189,17612,0,576,5.7848,2599.6,100.79,90.279
11179,17638,0,577,6.9886,2070.4,101.34,91.968
13998,14355,0,577,4.4387,3514.2,90.602,49.058
11188,17622,0,578,6.1532,2502,110.47,71.742
12520,19958,0,578,2.9343,6459.9,105.73,99.635
14009,14361,0,578,5.4712,2733.5,96.192,49.119
11196,17640,0,579,6.3185,2394,108.17,70.095
12523,19957,0,579,2.4809,8360.8,113.6,93.506
14025,14355,0,579,5.6031,2628.5,93.997,81.893
11196,17623,0,580,6.2883,2401.4,107.78,79.294
12524,19953,0,580,2.3868,9231.3,132.62,217.48
14015,14344,0,580,5.3218,2789.5,92.084,47.843
11204,17618,0,581,6.2271,2449.3,110.35,82.044
12520,19942,0,581,2.436,8818.5,123.86,113.3
13995,14346,0,581,5.4913,2718.5,95.205,74.717
14483,16332,0,581,4.2616,3975.5,105.42,72.137
11191,17623,0,582,6.4841,2331,109.85,72.062
12516,19952,0,582,2.7424,7243.9,112.6,68.249
14000,14356,0,582,6.1629,2391.4,99.985,48.362
11203,17612,0,583,6.2677,2401.6,107.01,70.894
12525,19949,0,583,2.8269,6787.2,104.27,65.768
11196,17621,0,584,6.7332,2249.3,113.01,50.871
12528,19943,0,584,2.5231,8342.2,121.77,75.017
12516,19952,0,585,3.5748,4896.2,103.35,71.35
12519,19951,0,586,3.0276,6204.2,106.52,59.971
12515,19956,0,587,2.456,8746.8,126.43,119.2
12511,19946,0,588,2.7321,7204.4,107.85,66.708
12516,19950,0,589,4.7996,3275.1,99.321,82.829
12513,19954,0,591,5.2886,2853.8,95.664,40.4
12507,19949,0,592,6.1399,2381,97.084,70.816
12520,19960,0,593,6.1472,2398.7,100.07,66.582
16843,12930,0,595,6.3343,2313.9,98.883,54.374
16846,12912,0,596,6.7394,2183.9,102.99,47.363
12510,7472.5,0,607,6.0432,2359,88.661,68.123
12520,7460.3,0,608,6.0194,2354.9,87.323,61.305
12515,7468.1,0,609,6.3584,2211,88.461,81.592
16792,5725.8,0,620,5.9876,2325.3,82.612,70.2
14010,14349,0,621,5.631,2634.3,95.879,69.217
16765,5727.1,0,621,6.3905,2112.7,80.351,90.553
14007,14362,0,622,5.4566,2729.3,94.805,87.32
14009,14353,0,623,5.7484,2531.7,92.352,54.381
14005,14361,0,624,4.8736,3133.1,92.962,54.968
14008,14360,0,625,4.4175,3564.9,93.32,46.947
14006,14359,0,627,5.4618,2706.3,92.866,44.887
10785,16033,0,629,4.418,4126.2,140.82,104.31
13999,14349,0,630,5.2687,2840.1,93.11,15.566
14007,14371,0,631,4.7687,3259.8,96.208,58.381
15679,11441,0,631,3.5969,4839.9,102.29,63.435
10793,16052,0,632,5.6826,2922,130.39,77.622
13993,14363,0,632,5.3853,2838.3,100.4,70.747
15682,11444,0,632,2.6368,7808.4,120.82,53.668
10780,16040,0,633,5.634,2971,131.34,103.35
14010,14351,0,633,5.3987,2785.7,96.625,39.555
15685,11446,0,633,2.998,6458.3,116.24,69.355
10786,16050,0,634,4.3227,4193.9,136.82,110.26
13996,14360,0,634,4.3654,3651.8,95.193,53.335
15687,11453,0,634,2.5398,8274.6,122.65,83.855
15685,11443,0,635,2.504,8720.3,137.43,125.38
15681,11447,0,636,2.5354,8603.2,139.56,116.26
15688,11450,0,637,2.3702,10024,169.77,438.67
15687,11434,0,638,2.3219,9940.3,149.26,304.57
15684,11445,0,639,2.5562,8088.4,117.1,68.662
15649,18234,0,639,6.2974,2556.5,127.54,116.35
15651,18227,0,640,6.6838,2424.2,133.73,95.066
11014,17565,0,641,4.4563,3666.7,100.79,37.073
13427,7761,0,641,5.7323,2631.2,101.21,75.06
13428,7764.5,0,642,7.0987,1978.9,95.657,59.619
11011,17551,0,643,6.6476,2179.8,98.005,41.39
14010,14354,0,653,5.4709,2706.8,93.509,54.729
12631,14139,0,654,6.3602,2366.4,107.71,64.082
12661,14160,0,655,6.4918,2283.7,104.38,75.472
15646,14006,0,655,5.3459,2842.4,97.047,83.027
15654,13999,0,656,4.9683,3098.8,94.9,72.464
10794,15995,0,660,7.369,1945.1,103.63,69.823
15638,14000,0,663,5.5663,2684.6,95.067,62.882
15635,14004,0,666,5.9007,2536.4,99.552,81.619
15632,14009,0,668,6.0421,2471.2,100.59,74.828
10888,14431,0,669,7.8749,1832.4,105.83,81.496
15646,14004,0,669,5.1344,3002.3,97.918,69.944
10883,14423,0,670,4.6567,3658.6,118.48,82.641
15646,13994,0,670,5.6525,2636.7,95.33,111.51
13646,13503,0,672,5.6028,3034,137.15,56.621
15645,14000,0,672,5.8053,2605.5,101.41,96.508
13833,13612,0,673,7.2758,2254.3,144.65,115.2
15645,14009,0,673,5.728,2599.7,96.529,77.436
11306,7204.4,0,676,6.6733,2049.9,85.625,59.15
15658,14014,0,677,6.3475,2275.6,95.312,69.77
15661,14012,0,678,5.823,2515.4,93.431,81.359
11300,7188.2,0,680,6.0509,2353.1,88.667,68.813
11288,7200.2,0,681,6.4486,2151.7,86.281,52.138
11644,18378,0,681,5.5174,2705,96.162,81.838
15643,14004,0,682,6.4003,2245.9,94.219,64.547
11301,7192.3,0,683,5.9142,2430,89.721,71.51
11292,7187.7,0,684,3.8775,4374.9,99.971,72.903
11289,7189.7,0,685,4.6247,3409.7,95.212,83.476
11285,7195.5,0,686,4.3401,3702.9,94.951,59.076
11284,7198.3,0,687,4.2561,3758.3,91.861,73.273
13345,18088,0,687,7.3622,2057.6,117.01,95.494
11287,7191.6,0,688,4.5271,3475.2,92.66,87.624
12805,19532,0,688,5.3565,2861.2,99.904,52.497
11288,7188.6,0,689,4.1613,3982.9,99.865,93.297
11299,7190.3,0,690,3.418,5080.5,93.781,146.35
11290,7198.6,0,691,4.0269,4077.8,94.564,88.553
13345,18073,0,691,7.5582,2010.3,120.19,90.701
11289,7189,0,692,4.2986,3709.8,91.811,76.705
13353,18060,0,692,7.81,1918.1,118.42,57.592
10932,18398,0,693,5.7058,2553,90.699,61.063
11288,7193.1,0,693,3.3979,5171,96.18,110.45
10927,18418,0,694,5.8353,2505.6,92.322,74.221
11282,7192.4,0,694,3.2871,5510.4,101.33,81.826
10925,18424,0,695,5.9628,2412.8,89.3,60.715
11283,7184.9,0,695,3.249,5551.5,97.893,114.34
11283,7194.3,0,696,4.4754,3545.6,93.949,81.218
11287,7195.5,0,697,3.4186,5170.4,98.864,87.073
11274,7194.6,0,698,3.0022,6429.4,110.4,134.35
11279,7188.3,0,699,3.2499,5719.9,108.09,148.26
11288,7189.9,0,700,3.2422,5615.7,101.66,143.83
11287,7184.5,0,701,3.3822,5407.4,108.08,141.56
11283,7185.6,0,702,3.6813,4696.2,99.318,88.587
16876,15022,0,702,6.6692,2129.2,94.8,34.663
11285,7190.7,0,703,3.2853,5577.9,105.38,108.04
16885,15033,0,703,6.4594,2203.7,93.164,59.717
11290,7188.3,0,704,2.99,6269.3,100.73,119.21
11289,7189.1,0,705,3.249,5583.1,100.75,101.14
11289,7193.1,0,706,3.297,5449.5,99.786,114.78
11281,7181.4,0,707,3.7621,4528.2,96.604,112.02
11281,7188.5,0,708,3.6694,4680.3,96.927,112.74
11295,7190.3,0,709,3.8495,4334.5,94.597,115.64
11284,7193,0,710,3.9924,4144.9,95.258,82.156
11294,7197.3,0,711,5.8428,2466,89.489,75.47
12801,19511,0,712,5.9436,2464.3,94.235,44.48
14235,17944,0,718,6.8556,2109.6,101.1,69.213
14243,17954,0,719,4.651,3386.6,97.207,59.929
16330,6095.1,0,722,5.0801,3052.5,96.597,100.09
11699,20989,0,723,6.316,2290.9,95.037,71.961
11715,20985,0,724,4.9139,3185.2,97.482,58.777
16338,6091.2,0,724,6.8372,2100.7,95.831,51.237
11716,20987,0,725,4.5096,3564.8,97.744,78.152
11719,20988,0,726,4.6692,3412.5,98.298,87.209
12434,4927.9,0,726,6.4817,2258.8,101.25,96.093
11714,20980,0,727,4.5508,3515.9,97.351,57.298
16323,6096.6,0,727,5.2095,2930.2,94.38,102.85
11702,20990,0,728,4.653,3381.4,95.319,50.342
16316,6081.1,0,728,4.3844,3744.7,99.307,100.08
10072,15673,0,729,6.8222,2152.4,105.58,56.542
16310,6079.8,0,729,4.0373,4191.8,100.25,102.62
10057,15686,0,730,6.5841,2232.9,103.8,77.389
16305,6080.6,0,730,5.2598,2883.8,92.112,59.058
10060,15697,0,731,7.091,2070.2,107.46,81.394
16305,6070.4,0,731,5.012,3024.1,91.495,105.27
16313,6076.4,0,732,4.8633,3206.9,93.097,114.81
16305,6092.9,0,733,5.8085,2553.7,94.243,80.35
16315,6086.6,0,734,4.6905,3299.5,89.01,77.905
12145,6389.2,0,735,4.34,3610.6,88.946,80.517
16328,6098.6,0,735,4.6785,3400,97.337,88.808
