x [nm],y [nm],z [nm],frame,uncertainty [nm],intensity [photon],offset [photon],loglikelihood
16366,18358,0,2447,5.6443,3300.6,166.13,112.3
20262,17016,0,2447,5.1537,3351.9,132.24,52.987
4971.6,11438,0,2448,6.9254,2145.8,101.85,63.504
7357.9,11751,0,2448,6.6531,2313.1,116.04,81.881
12383,5035,0,2448,5.7661,2635.6,102.92,54.85
12691,8938.9,0,2448,5.7246,2683,105.47,54.818
18411,15185,0,2448,4.1358,4081.7,104.83,100.83
20249,17010,0,2448,5.4353,3051.9,124.35,86.921
21299,14431,0,2448,6.8025,2295.7,120.75,51.751
7339.5,11742,0,2449,6.1087,2647.1,122.62,82.185
8291.3,6651.8,0,2449,6.5547,2192.9,92.371,101.01
12362,5032.8,0,2449,6.1883,2422,102.7,50.449
12684,8933.1,0,2449,5.6435,2697.4,102.17,64.463
13986,5270.8,0,2449,6.734,2273.1,111.43,24.793
18414,15195,0,2449,4.1965,4103.2,113.19,83.27
18868,19424,0,2449,5.7471,2681.3,107.67,66.86
20259,17004,0,2449,4.7467,3729.5,134.62,63.09
21313,14438,0,2449,7.1533,2202.3,124.47,61.791
4979.4,11432,0,2450,6.2086,2406.9,96.345,42.794
7347.8,11753,0,2450,6.4608,2440.6,121.83,57.625
8295.6,6679.8,0,2450,6.1021,2468.5,97.034,81.714
10994,19011,0,2450,6.4053,2479.4,124.22,75.334
12372,5037.8,0,2450,6.069,2408.4,95.421,49.8
17055,16641,0,2450,6.2564,2511.2,117.66,59.622
18850,19439,0,2450,5.2762,2964.1,105.01,55.466
20243,17018,0,2450,6.2505,2550.1,122.83,95.582
20494,13689,0,2450,4.9618,3286.4,112.92,92.727
21310,14432,0,2450,6.623,2375.2,118.47,80.353
4976.3,11427,0,2451,6.4677,2280.3,95.31,47.122
7348.4,11740,0,2451,6.0397,2600,115.52,81.426
8317.5,6666.6,0,2451,6.2831,2340.2,94.282,75.836
10997,19030,0,2451,4.4933,3640.9,105.3,90.088
12381,5042,0,2451,5.1454,3036.4,102.4,60.602
15716,4508.3,0,2451,4.9403,3239.3,106.1,72.188
8303.1,6678.8,0,2452,6.2187,2353.8,90.922,55.187
12389,5053.9,0,2452,4.5791,3456.3,97.015,96.153
12450,14053,0,2452,6.1189,2796.1,147.64,107.96
15723,4506.2,0,2452,5.1788,3061,107.78,93.037
20912,10722,0,2452,7.7815,2021.1,132.77,79.774
4963.8,11445,0,2453,6.6588,2147.9,90.163,54.391
8291.4,6687.2,0,2453,4.0501,4013.7,90.847,114.66
11002,18967,0,2453,7.0108,2150.6,113.16,55.245
12384,5063.3,0,2453,5.3581,2919.6,106.34,84.236
12438,14044,0,2453,7.5241,2099.9,133.97,57.444
15723,4501.8,0,2453,5.321,2944.5,106.32,72.86
20929,10746,0,2453,8.0392,1939.8,131.45,89.373
4968.8,11431,0,2454,6.8942,2125.1,97.561,12.727
7362.1,11725,0,2454,7.0203,2084.7,103.22,50.195
8287.1,6682.1,0,2454,3.4026,5253.6,92.543,105.97
11017,18924,0,2454,5.3384,3013.6,114.6,105.11
12374,5054.1,0,2454,4.9514,3143.7,98.155,81.834
15706,4487.9,0,2454,5.2751,2969.6,104.89,104.04
15710,4488,0,2454,5.1325,3049.4,101.71,88.475
4972.6,11447,0,2455,7.2324,2001,97.822,66.439
7980.2,8735.3,0,2455,4.0057,4287.9,110.57,120.06
8281.4,6677.3,0,2455,4.123,3986.8,89.202,104.48
11012,18964,0,2455,5.4804,2945.1,116.98,83.321
12443,14057,0,2455,8.1756,1896.2,132.28,56.368
14698,5732.5,0,2455,5.4166,2928.7,111.63,95.352
4957.3,11418,0,2456,6.0061,2421.7,86.981,32.723
7971,8724.4,0,2456,3.608,4894.8,107.87,139.27
8264.7,6663.3,0,2456,5.5336,2682,87.5,61.742
10996,18981,0,2456,5.8505,2642.5,109.07,72.381
13303,8349.3,0,2456,5.0179,3030.2,91.663,93.549
13409,13101,0,2456,7.1469,2386.9,157.64,57.261
14694,5743.9,0,2456,5.0397,3135.8,104.62,92.465
8270.1,6680.4,0,2457,4.7958,3215,84.295,74.596
13297,8354.3,0,2457,4.3179,3750.1,96.613,96.377
13399,13107,0,2457,6.8722,2577.8,169.94,94.423
14710,5729.9,0,2457,4.9867,3209.2,107.54,93.964
7058.2,9414.2,0,2458,5.4348,2678.8,87.978,87.935
8277.3,6692.1,0,2458,4.8115,3159.4,86.853,76.741
10987,18968,0,2458,5.3428,2985.5,110.81,104.42
13304,8358.6,0,2458,4.4266,3708.8,102.71,80.143
13388,13119,0,2458,5.7179,3188.9,165.94,68.785
20931,20569,0,2458,5.5113,2939.9,115.56,51.466
7060.1,9416.9,0,2459,5.4795,2651.7,87.947,62.517
12431,14051,0,2459,7.6751,2039.8,132.15,68.621
13304,8373.7,0,2459,4.1623,3893.9,92.686,97.422
13401,13099,0,2459,6.1117,2996.6,175.25,112.74
10737,14399,0,2460,6.1406,2381.4,96.555,64.213
10989,19001,0,2460,6.3512,2527.8,126.95,93.048
12422,14052,0,2460,6.8869,2328.2,133.41,64.142
13306,8366.3,0,2460,4.3944,3682.9,96.653,74.742
13389,13094,0,2460,6.598,2681.2,166.83,85.102
10734,14398,0,2461,5.3032,2857.1,96.011,67.953
11003,18946,0,2461,5.8526,2780.6,124.46,77.342
13284,8376.7,0,2461,5.6403,2734.5,103.61,70.172
13386,13104,0,2461,5.8512,3135.8,172.09,110
10731,14394,0,2462,5.5416,2711.8,97.233,66.587
12331,20189,0,2462,5.0076,3198.9,107.51,81.938
13305,8358.4,0,2462,4.5369,3516.1,94.611,107.5
13402,13103,0,2462,6.0846,2973.2,169.36,85.442
10736,14373,0,2463,5.9708,2498.4,100.3,61.894
12344,20191,0,2463,4.9996,3227.4,109.25,85.153
13309,8357.6,0,2463,4.5443,3445.8,89.434,99.225
13389,13080,0,2463,6.3967,2732.9,159.92,136.02
12334,20185,0,2464,4.5771,3487.7,98.745,58.101
12427,14027,0,2464,8.1776,1838.9,123,74.532
13300,8363.4,0,2464,5.8438,2502.9,90.833,63.699
13398,13087,0,2464,8.1722,1918.9,136.16,65.224
14964,21928,0,2464,8.0336,2170.7,111.05,49.658
5188.2,12148,0,2465,5.3317,2735.4,87.253,94.56
12339,20187,0,2465,4.8812,3257,102.91,65.178
12443,14046,0,2465,5.9489,2790.5,134.76,100.31
20656,20836,0,2465,4.2677,3963,109.64,63.495
5201.4,12149,0,2466,5.5657,2652.4,93.003,63.359
11962,8354.1,0,2466,6.6904,2306.9,105.47,43.974
16070,8867.2,0,2466,9.5937,1612.2,138.58,67.226
16690,13195,0,2466,6.743,2343.6,124.63,78.642
20664,20826,0,2466,4.8358,3441.6,115.49,54.753
5195.9,12142,0,2467,5.5968,2623.9,92.562,101.27
11808,19787,0,2467,5.7508,2731.2,110.07,77.373
11975,8346.7,0,2467,3.4047,5664.1,118.92,168.53
12561,7866.5,0,2467,5.2764,2966.6,102.73,54.534
14992,21964,0,2467,8.5623,2191.8,106.34,58.933
15316,11431,0,2467,5.5556,2975.1,127.11,82.978
16072,8868.2,0,2467,9.3125,1670.6,139.12,86.893
16676,13207,0,2467,4.5253,3702.4,111.63,44.143
20664,20841,0,2467,5.0248,3299.9,118.05,70.403
11803,19763,0,2468,5.462,2902.5,108.64,80.226
11956,8350.9,0,2468,4.24,4110.4,104.78,106.46
12574,7870.7,0,2468,4.9002,3126.6,92.114,55.645
16667,13210,0,2468,4.3221,3859.8,106.13,69.535
20655,20846,0,2468,5.0343,3186.7,108.05,56.062
5189.5,12154,0,2469,5.7672,2491.7,89.02,64.864
11978,8358.4,0,2469,3.5099,5282.7,105.28,134.71
12565,7867.3,0,2469,4.3705,3632.4,91.199,73.845
20495,20000,0,2469,5.9376,2683,119.48,81.915
20666,20833,0,2469,5.6474,2849.6,117.62,40.923
5186.3,12155,0,2470,6.4791,2194.5,93.68,51.835
5258.2,18860,0,2470,7.7858,1888,112.48,74.591
11972,8361.8,0,2470,3.5497,5190.7,104.89,113.77
12234,13949,0,2470,5.9169,2687.6,119.52,68.069
12569,7870.8,0,2470,4.8005,3250.8,95.084,63.322
17001,11512,0,2470,6.4909,2295.5,102.12,51.609
20668,20847,0,2470,5.2173,3125.6,115.74,54.257
21470,16223,0,2470,4.5953,3619.8,110.94,51.19
5196.7,12159,0,2471,5.8331,2489.7,92.584,58.081
5256.2,18881,0,2471,7.1047,2095.5,111.4,53.918
11966,8360.8,0,2471,3.9122,4627.5,109.97,94.057
12231,5088.6,0,2471,7.1163,2141.6,117.98,56.991
12239,13947,0,2471,6.1613,2514.4,114.13,53.261
12559,7867,0,2471,4.4088,3640.1,97.654,110.62
16996,11514,0,2471,6.6046,2211.8,99.045,59.361
20376,12428,0,2471,4.1369,3991.6,100.51,76.282
21469,16230,0,2471,4.5754,3756.3,115.97,79.642
5191.7,12163,0,2472,5.5408,2600.9,87.439,56.548
8537.4,7806.9,0,2472,7.0048,2173.2,116.56,56.654
11975,8352.8,0,2472,6.1046,2661.9,114.47,144.22
12229,13946,0,2472,6.0833,2563.1,115.55,71.319
12567,7869.3,0,2472,4.5014,3575.9,100.15,103.58
20365,12442,0,2472,5.0434,3095.7,100.65,71.369
5201.1,12155,0,2473,5.6668,2532,87.394,55.502
8550.5,7809.7,0,2473,6.0112,2662.9,121.76,71.414
12231,5076.1,0,2473,7.1803,2189.8,128.53,83.762
12215,13945,0,2473,5.7781,2742.2,117.11,66.621
12582,7866,0,2473,4.5345,3471.6,93.615,61.154
5204.1,12145,0,2474,5.3731,2753.9,91.409,65.023
12229,13951,0,2474,6.052,2672.7,126.82,69.817
12394,4498.5,0,2474,5.2729,2991,105.68,83.89
12567,7866.4,0,2474,5.0237,2987.3,89.659,67.19
12217,13958,0,2475,5.6865,2795.4,116.71,29.156
12398,4500.3,0,2475,4.6054,3494,100.09,74.506
12567,7866.6,0,2475,5.0251,3044.1,94.818,64.026
16238,5943.6,0,2475,4.575,3473,95.86,64.56
16642,13201,0,2475,6.377,2340.6,104.46,67.439
12231,5074.2,0,2476,5.2462,3253.6,133.36,78.803
12223,13941,0,2476,5.6672,2813.5,117.53,45.585
12393,4498.9,0,2476,4.3897,3738.7,101.58,84.227
12564,7857,0,2476,4.2102,3747.8,88.201,64.069
16241,5946.6,0,2476,5.1195,2965.8,92.739,74.762
12228,13949,0,2477,5.7069,2845.2,123.74,65.48
12282,5047.8,0,2477,5.4348,2930.2,112.86,121.48
12403,4492,0,2477,4.3847,3702.2,99.133,74.467
12570,7867.2,0,2477,5.3918,2694.5,86.479,68.212
15857,12525,0,2477,5.413,2902.3,106.8,50.551
16249,5934.3,0,2477,4.7397,3248.2,91.011,49.054
12221,13935,0,2478,5.9467,2609,112.65,81.34
12407,4478.5,0,2478,4.6168,3354.7,91.473,60.473
15863,12520,0,2478,3.5357,5099.8,110.55,79.166
16248,5945.4,0,2478,5.7959,2528.5,92.849,52.229
18617,13685,0,2478,6.2457,2374.8,102.48,46.012
19947,14210,0,2478,3.7999,4567,104.58,132.55
11208,20320,0,2479,5.1627,3299.9,129.23,101.64
12224,13958,0,2479,5.3548,2992,114.43,65.528
12400,4490.2,0,2479,4.2683,3797.2,96.264,95.483
12573,7872.1,0,2479,4.2266,3781.8,92.062,70.223
15793,15391,0,2479,4.1815,4027.8,106.62,72.497
15856,12519,0,2479,3.7276,4789,112.97,78.395
19944,14206,0,2479,4.7229,3520.6,112.1,81.998
9854.7,16880,0,2480,5.1403,3127.5,112.04,83.347
11222,20377,0,2480,3.5497,5555.1,145.1,89.223
12227,13937,0,2480,6.5626,2370,120,48.633
12396,4489,0,2480,4.9784,3116.9,97.292,79.673
12553,7869.4,0,2480,3.9025,4210.2,93.137,60.273
15783,15397,0,2480,3.8492,4455.7,104.76,81.524
15860,12523,0,2480,6.0263,2537.7,106.71,72.82
9862.6,16877,0,2481,5.8506,2693.9,115.7,112.12
11228,16757,0,2481,5.1237,3100.3,99.62,106.73
11237,20267,0,2481,5.425,2996.6,117.54,79.057
12232,5053.7,0,2481,6.6435,2210.2,103.33,85.496
12221,13942,0,2481,6.5371,2363.9,117.86,45.374
12560,7860.7,0,2481,3.9834,4076.8,91.286,69.159
15784,15397,0,2481,3.7134,4651,103.09,65.412
15867,12527,0,2481,6.5623,2278.1,105.97,64.729
9870,16878,0,2482,5.5331,2913.2,118.2,121.6
12237,5078.8,0,2482,6.7216,2187.2,104.15,72.735
12568,7857.7,0,2482,3.6239,4682.8,93.925,98.808
15786,15391,0,2482,3.7588,4523,98.906,74.922
4437.7,13422,0,2483,7.1902,2097.3,116.45,106.39
9864.9,16880,0,2483,5.7065,2800,117.95,135.7
12225,5071.3,0,2483,6.7877,2116.1,98.906,101.15
12561,7863.7,0,2483,4.5371,3463.5,94.037,86.511
15784,15394,0,2483,4.1799,4016.1,106.23,58.272
9354.2,5704,0,2484,4.9977,3324.1,118.54,60.548
9856.9,16877,0,2484,5.6819,2770,113.35,90.144
12232,5070,0,2484,7.1386,2038.3,105.13,84.998
12555,7860,0,2484,4.1484,3885.2,93.194,69.195
15783,15396,0,2484,3.5936,4889.9,104.89,69.931
15874,12522,0,2484,4.9683,3197.9,103.84,43.505
4435.6,13417,0,2485,7.7572,1956.9,122.91,95.245
6616.3,17922,0,2485,5.169,2895.2,91.564,75
9455.2,5470.4,0,2485,3.7011,4735.2,105.39,59.684
9866.7,16884,0,2485,5.8056,2756.3,119.46,113.27
11160,20415,0,2485,8.1319,1994.9,144.01,93.93
11222,16767,0,2485,5.5066,2838.5,99.729,45.569
15877,12529,0,2485,6.0096,2504.1,102.32,43.185
17716,7982.9,0,2485,7.7628,2025,131.31,85.439
4432.4,13399,0,2486,7.2273,2106.4,119.91,117.11
9620.4,5459.6,0,2486,5.1023,2994.6,95.866,52.063
9869.4,16893,0,2486,5.6001,2852.8,115.67,82.582
11227,16760,0,2486,4.7639,3521.9,109.67,81.098
12225,7336.7,0,2486,5.342,2809.7,94.58,69.065
12403,8625.4,0,2486,5.3664,2897.1,102.03,81.091
5189.3,12145,0,2487,3.287,5435.1,99.733,83.896
9601.1,5421.8,0,2487,3.191,6076.7,126.78,120.71
11098,20506,0,2487,6.6404,2442.7,132.9,65.767
11225,16752,0,2487,4.3643,3858.1,102.95,44.289
5190.4,12157,0,2488,4.9516,3007.7,87.381,83.9
9637.2,5282.4,0,2488,3.307,5641.8,116.51,93.649
11094,20516,0,2488,7.2548,2210.7,134.97,49.268
11219,16756,0,2488,4.8204,3403.3,103.47,43.383
9547,5343.8,0,2489,3.4328,5200.2,102.15,87.921
11226,16753,0,2489,4.6426,3641.3,109.97,75.31
11573,17806,0,2489,6.7745,2173.9,104.2,66.142
11548,21772,0,2489,5.3175,2999.4,109.19,66.5
9437.3,5389.5,0,2490,7.0999,2004.3,98.538,67.424
11215,16770,0,2490,4.1093,4227.5,105.31,84.084
11574,17812,0,2490,4.3675,3897.1,114.39,54.84
11554,21793,0,2490,5.0982,3228.3,112.82,76.178
16507,17987,0,2490,5.2551,3148.1,115.66,82.142
18781,19510,0,2490,4.8605,3334.7,109.95,77.208
5686.5,20778,0,2491,5.4926,2788.8,92.52,61.044
11214,16763,0,2491,4.8959,3415.1,109.99,55.468
11575,17806,0,2491,4.4399,3832.2,115.8,78.936
16510,17986,0,2491,5.301,3166.5,120.77,122.34
18749,19535,0,2491,5.0792,3253.2,119.57,63.381
19491,19481,0,2491,4.6986,3584.1,114.8,84.564
5694.3,20771,0,2492,6.2737,2296.8,87.749,52.6
9515.9,5073.4,0,2492,3.187,5629.7,98.658,125.97
16517,17988,0,2492,6.1371,2591.5,114.1,109.07
19494,19473,0,2492,4.6212,3449.7,98.899,76.282
9621.3,5232.9,0,2493,2.9925,6143.7,96.232,85.676
13985,5290.5,0,2493,7.5813,2208.9,147.85,93.995
14117,15758,0,2493,5.7795,2899.7,123,235.42
5574.3,16998,0,2494,5.6337,2635.4,93.954,57.759
9615.6,5199.9,0,2494,5.3006,2761.9,88.557,48.475
11576,7061.1,0,2494,5.5926,2741.9,102.88,97.85
14116,15759,0,2494,6.1698,2735.3,130.2,221.35
5571.3,16998,0,2495,5.4944,2726.3,94.414,99.65
5704,20776,0,2495,5.9699,2464.4,87.743,28.937
14116,15756,0,2495,6.2031,2710.4,129.56,220.3
14798,19795,0,2495,3.4655,5267.9,114.2,90.064
15140,18923,0,2495,6.6788,2332.3,121.12,64.146
5571.3,16997,0,2496,6.6913,2104,91.196,69.679
5704.4,20761,0,2496,5.5037,2718.7,89.12,52.286
14808,19791,0,2496,4.551,3687.8,114.91,114.66
15152,18909,0,2496,5.369,3070,123.36,89.59
18131,13754,0,2496,4.4717,3667.9,102.55,92.77
13728,19787,0,2497,6.2905,2396.2,107.56,61.02
14107,15737,0,2497,5.3539,3172.3,116.6,120.89
15140,18907,0,2497,6.7438,2406.1,135.47,77.419
15796,16599,0,2497,3.8498,4672.2,119.25,56.583
16389,10552,0,2497,5.24,3294.7,123.4,74.779
8672.1,12215,0,2498,6.5574,2162,94.123,55.452
11163,5413.4,0,2498,6.1802,2275.4,86.501,50.405
13717,19802,0,2498,4.6908,3423.5,100.84,78.225
14112,15761,0,2498,6.5013,2302.4,97.213,13.323
15784,16594,0,2498,3.8375,4593.9,111.86,85.417
18790,20677,0,2498,6.2237,2471.5,109.43,61.334
6605.6,16815,0,2499,7.2975,2198.6,134.73,80.513
8677.4,12231,0,2499,5.2981,2873.7,98.269,45.247
11163,5406,0,2499,4.9794,3007.4,87.39,84.794
14120,15764,0,2499,5.4034,2918.3,98.899,66.621
15794,16598,0,2499,3.8978,4485.5,110.71,61.843
16991,11493,0,2499,4.1805,3874.7,93,66.721
20482,20010,0,2499,5.4556,2895,109.05,85.201
5191.1,12162,0,2500,5.5617,2605,89,55.86
14071,15713,0,2500,5.0182,3217.2,100.16,38.399
15371,4488.4,0,2500,5.0148,2990.3,88.417,66.181
15795,16613,0,2500,6.3369,2352.2,102.93,51.751
17001,11501,0,2500,2.4067,8784.3,109.36,95.732
20483,20020,0,2500,4.9527,3271.3,108.36,62.289
8076.9,10646,0,2501,5.873,2686.5,104.01,113.93
17007,11507,0,2501,2.5128,8094.6,100.6,64.182
20493,20015,0,2501,4.697,3446.3,104.64,113.15
8083.9,10630,0,2502,6.4984,2318.6,97.061,45.203
9304.5,10033,0,2502,7.1133,2041.7,103.18,82.754
13674,5326.8,0,2502,6.2009,2344.9,95.111,62.448
14049,15667,0,2502,5.0997,3044.7,95.483,73.447
17011,11502,0,2502,2.4028,8809.8,108.3,111.49
18448,8991.4,0,2502,4.1398,4052.5,105.89,90.544
20002,15107,0,2502,5.6169,2914,123.68,106.51
8080.2,10637,0,2503,7.4922,2020.4,107.02,86.858
8855.5,14397,0,2503,4.7715,3475.4,114.87,85.699
9309.1,10041,0,2503,5.6437,2654.5,97.106,68.798
11152,5451.5,0,2503,5.8363,2515.8,92.813,101.34
13680,5327.8,0,2503,6.374,2304.7,99.722,56.174
14043,15674,0,2503,4.7221,3412.3,98.471,96.674
17006,11499,0,2503,2.3934,8768.9,104.94,127.21
18076,8273.7,0,2503,4.6954,3505.2,108.05,61.477
20001,15095,0,2503,5.6373,2884.8,117.24,73.192
8090,10641,0,2504,6.3941,2366.7,97.949,102.47
8859.5,14398,0,2504,5.7291,2709.8,109.13,68.612
11140,5440.5,0,2504,4.6538,3406.1,96.883,84.606
13689,5329.7,0,2504,6.1554,2399.5,99.098,44.92
14077,15679,0,2504,4.5808,3521.7,96.451,78.676
16680,13221,0,2504,5.5355,2860.2,110.27,43.601
17014,11494,0,2504,2.3862,8907.6,109.06,116.04
20016,15099,0,2504,5.7439,2847.3,119.67,81.358
20490,20012,0,2504,5.1269,3180.9,114.38,51.872
5309.9,15731,0,2505,6.6013,2238,94.28,98.973
8076.1,10646,0,2505,6.9564,2124.7,96.933,44.277
10724,6358.3,0,2505,6.5814,2131.7,91.695,54.969
11141,5448.7,0,2505,4.5025,3611.3,101.01,84.009
17004,11507,0,2505,2.3654,9143.9,114.18,113.49
20494,20026,0,2505,4.5699,3673,112.66,20.812
5307.8,15722,0,2506,6.2409,2416.5,95.909,55.548
10721,6341.6,0,2506,5.0882,2970.5,93.386,71.913
11134,5441.7,0,2506,4.0341,4090,95.185,123.1
11758,20923,0,2506,7.199,2217.3,129.78,42.044
17003,11501,0,2506,2.2047,10514,132.84,394.46
20487,20021,0,2506,4.8748,3351.8,109.85,91.565
21580,18751,0,2506,5.7206,2874.2,124.3,96.686
5300.9,15729,0,2507,6.6008,2256.3,96.373,43.697
10712,6332.2,0,2507,4.6914,3291.1,92.499,82.339
11137,5430,0,2507,3.5018,4880.2,91.282,98.398
17008,11498,0,2507,2.3924,8999.1,115.39,120.01
20498,20014,0,2507,4.2197,4086.1,114.88,59.691
21201,18618,0,2507,5.2489,3029.7,106.85,47.028
10718,6360.1,0,2508,4.8716,3051.1,86.26,89.618
12188,21003,0,2508,6.8318,2294.2,122.66,78.966
13151,4601.9,0,2508,6.2147,2352.5,97.535,47.09
15810,12309,0,2508,6.2092,2496.2,113.72,65.717
17004,11497,0,2508,2.4151,8679.7,106.59,77.588
20492,20011,0,2508,3.2163,6014.8,123.53,74.038
21203,18439,0,2508,5.6247,3145.2,151.85,206.14
10733,6379.8,0,2509,5.008,3088.5,98.616,83.212
11057,7135.1,0,2509,6.0815,2431.3,97.206,61.661
11613,11181,0,2509,7.8174,2071.4,137.72,108.12
12444,4481.7,0,2509,5.7949,2554.6,95.996,70.31
12444,4483.1,0,2509,5.7376,2578.4,95.113,68.325
13133,4598.3,0,2509,6.0829,2436.4,99.081,94.32
15800,12305,0,2509,5.6207,2811.6,112.71,36.703
16560,17501,0,2509,6.5166,2307.7,105.25,49.208
17015,11513,0,2509,3.0848,6282.4,116.43,154.71
20489,20024,0,2509,4.0347,4403.2,118.8,141.46
21191,18441,0,2509,3.5225,5737,156.98,267.13
10719,6383.2,0,2510,6.5209,2237.8,101.47,109.71
11547,11248,0,2510,4.8038,3666.2,134.69,79.881
15796,12306,0,2510,5.6443,2743.7,107.01,52.243
20490,20017,0,2510,4.9584,3257,108.25,104.81
21167,18456,0,2510,2.6513,8245.4,149.09,216.4
7223.4,6793.1,0,2511,6.846,2261.9,115.17,49.604
15788,12310,0,2511,5.2625,3002.4,107.7,57.393
15884,20079,0,2511,7.5717,2212.5,154.79,61.83
16556,17488,0,2511,5.7625,2777.1,114.81,69.212
20485,20019,0,2511,5.4232,3017.5,119.32,73.821
21161,18486,0,2511,4.0787,4678.2,151.41,179.39
7220.9,6795.9,0,2512,5.7042,3054.4,141.05,40
11710,11292,0,2512,7.7907,2116.9,142.5,91.351
15797,12325,0,2512,5.5217,2843.3,109.16,91.315
15903,20074,0,2512,8.3581,1993.2,158.32,94.943
20493,20028,0,2512,6.2669,2460.7,111.67,37.737
21146,18473,0,2512,4.2962,4033.2,119.66,149.4
7232.9,6785.4,0,2513,5.6297,3046.7,134.65,108.64
11611,19843,0,2513,6.4149,2423.7,116.73,82.92
11764,11254,0,2513,7.641,2201.1,152.52,136.96
15785,12323,0,2513,4.9566,3206.7,104.47,68.594
15889,20086,0,2513,8.5278,1906.8,150.89,73.119
19891,19787,0,2513,5.1559,3078.8,108.09,69.288
7231.9,6781.2,0,2514,5.7477,2845.4,120.4,56.319
11619,19842,0,2514,5.739,2859.8,125.22,145.91
11768,11213,0,2514,4.679,4032.4,159.09,116.71
14005,144.82,0,2514,7.1876,2212.4,101.35,70.211
15788,12321,0,2514,5.1795,3098.1,110.99,61.134
15879,20061,0,2514,7.3122,2293.3,152.54,69.666
20218,17161,0,2514,7.5908,2027.5,125.96,63.855
7232.7,6779.5,0,2515,7.7898,1927.1,114.2,43.749
11749,11361,0,2515,5.614,3173.4,151.15,107.68
14021,134.41,0,2515,7.0395,2278.5,97.55,72.213
15797,12331,0,2515,5.098,3129.2,107.55,62.41
15890,20084,0,2515,7.7233,2200.3,161.55,80.404
7234.6,6797.4,0,2516,7.5858,2084.4,127.34,64.939
13995,143.33,0,2516,6.699,2420.2,100.74,56.853
15911,10308,0,2516,5.2916,3145.9,123.35,105.32
14002,150.5,0,2517,6.8862,2366.6,107.92,94.505
15952,10332,0,2517,4.1589,4817.8,173.64,530.41
16906,10478,0,2517,4.7841,3573.8,124.91,135.15
14003,165.99,0,2518,7.1499,2140.3,99.014,64.125
14054,11465,0,2518,5.1069,3075,104.32,60.988
15971,10325,0,2518,4.685,4101.3,168.06,446.34
16903,10475,0,2518,4.8329,3628,134.76,150.12
10701,6355.2,0,2519,3.396,5281.1,106.65,94.904
14051,11465,0,2519,4.8047,3349.4,106.66,61.7
16400,10519,0,2519,6.3114,2834.5,148.61,80.686
16913,10471,0,2519,4.9213,3513.2,131.97,125.79
10699,6352.2,0,2520,3.4665,5139.4,106.8,69.353
14059,11473,0,2520,5.2697,3006.4,109.02,74.266
16389,10534,0,2520,5.4077,3297.8,137.95,61.167
16919,10478,0,2520,5.0306,3384.3,128.77,93.978
17920,15308,0,2520,6.1772,2367.7,97.758,56.974
10710,6350.6,0,2521,3.3478,5357.7,104.6,116.12
14039,11461,0,2521,4.5254,3525.8,99.19,63.194
16942,10463,0,2521,3.0182,6589.3,128.93,120.75
17905,15302,0,2521,3.9546,4192.6,96.736,90.792
10702,6352.5,0,2522,3.4209,5253.7,108.18,116.43
14042,11458,0,2522,4.9289,3239.4,106.68,52.871
16953,10468,0,2522,2.6678,7578.4,116.46,73.851
17176,12628,0,2522,4.3576,3672.2,97.554,68.22
17912,15299,0,2522,5.982,2450.1,95.908,73.457
19688,21296,0,2522,6.0433,2696.8,128.99,93.688
10706,6347,0,2523,3.3334,5348.6,101.99,81.497
14040,11459,0,2523,5.1719,3012.5,103.28,71.823
16963,10455,0,2523,2.6703,7517.5,113.36,87.266
17187,12637,0,2523,5.5955,2720.8,103.39,73.396
19694,21287,0,2523,5.6442,2931,128.74,97.131
10703,6380.7,0,2524,4.4644,3654.5,105.33,62.185
11744,7466.3,0,2524,7.7353,2043.2,135.38,52.18
11767,8511.4,0,2524,6.5834,2347.6,115.57,112.87
14046,11463,0,2524,4.8651,3291.2,106.31,89.526
16956,10468,0,2524,3.5517,5085.8,114.28,87.258
17196,12639,0,2524,4.9846,3123.3,100.83,47.156
10690,6376,0,2525,5.8783,2541.2,101.46,82.236
11765,8515.6,0,2525,7.2516,2089,115.83,89.792
16953,10472,0,2525,4.5373,3639.4,109.99,96.721
17181,12633,0,2525,6.251,2300.2,95.421,83.046
20010,15115,0,2525,5.987,2572,109.09,78.781
10676,6377.5,0,2526,5.7784,2617.9,103.63,61.409
11760,8502.7,0,2526,7.1194,2106.9,111.14,5.7078
12156,6275.1,0,2526,6.1333,2428.2,101.75,37.47
16952,10462,0,2526,4.2885,3850.2,104.62,79.532
10500,19987,0,2527,7.1179,2187.9,125.56,114.69
12174,6265.9,0,2527,4.9932,3198.3,107.6,88.862
14370,16574,0,2527,8.0877,2043.8,152.71,117.39
11605,19814,0,2528,6.946,2149,108.86,99.89
11757,8485.9,0,2528,7.1368,2129.2,113.65,32.681
12163,6260.7,0,2528,5.161,3046.7,105.19,51.283
11758,8496,0,2529,6.9705,2199.8,115.81,94.246
12164,6277.5,0,2529,5.2526,2934.4,100.69,47.958
11753,8519.9,0,2530,6.6708,2269.1,110.82,75.414
12158,6271.1,0,2530,5.1298,3028.3,100.85,47.101
11751,8502.4,0,2531,6.4327,2368.4,109.39,52.849
12143,6282.8,0,2531,4.886,3239.5,102.12,84.871
15149,11247,0,2531,5.2001,2955.4,99.134,54.055
15799,10127,0,2531,5.5639,2880.8,115.76,49.238
11761,8525.6,0,2532,6.7619,2189,105.53,70.799
12120,6294.1,0,2532,5.3319,2822.7,95.285,75.898
15137,11250,0,2532,6.5878,2225.6,102.48,57.049
