,x [nm],y [nm],z [nm],frame,uncertainty [nm],intensity [photon],offset [photon],loglikelihood,sigma [nm],dx,dy
10929,62376.60902524523,44888.81384441981,0,3115,10.183,517.55,34.684,92.64,104.84,4.390974754774779,-6.813844419810187
10930,18365.607295628404,15171.812200747068,0,3116,5.5544,2041.2,28.346999999999998,56.184,161.94,4.392704371594865,-6.812200747068459
10931,62392.607295628404,44876.81220074707,0,3116,12.374,476.51,32.969,75.479,116.53,4.392704371594865,-6.812200747068459
10932,18367.605566284274,15268.810544661574,0,3117,6.1219,1578.4,35.25,88.60799999999999,144.1,4.3944337157254125,-6.810544661573777
10933,18366.605566284274,15268.810544661574,0,3117,5.9967,1758.2,31.331999999999997,93.70700000000001,152.48,4.3944337157254125,-6.810544661573777
10934,62389.60556628428,44893.810544661574,0,3117,10.884,514.39,30.372,21.048000000000002,113.48,4.3944337157254125,-6.810544661573777
10935,18349.603837211183,15366.808876203528,0,3118,5.739,1701.1,33.905,48.867,143.71,4.396162788817101,-6.808876203527146
10936,62385.60383721118,44867.808876203526,0,3118,11.048,591.04,32.306,34.928000000000004,123.23,4.396162788817101,-6.808876203527146
10937,85772.60383721118,72128.80887620353,0,3118,10.366,893.06,30.980999999999998,62.965,157.61,4.396162788817101,-6.808876203527146
10938,18344.60210840748,15218.80719541313,0,3119,6.1979,1566.7,31.471,60.151,148.31,4.397891592520608,-6.807195413129571
10939,62384.60210840748,44867.80719541313,0,3119,11.633,610.08,30.173000000000002,28.555999999999997,133.61,4.397891592520608,-6.807195413129571
10940,18346.600379871514,15110.805502330582,0,3120,6.2448,1451.8,37.912,92.02799999999999,137.54,4.399620128486618,-6.80550233058206
10941,18351.598651601635,15173.803796996086,0,3121,5.8946,1692.5,33.554,62.27,146.87,4.401348398365809,-6.803796996085618
10942,18291.596923596193,15329.80207944984,0,3122,6.3396,1610.5,33.358000000000004,77.461,150.73,4.403076403808861,-6.802079449841248
10943,85790.5969235962,72118.80207944984,0,3122,11.081,679.62,28.978,54.35,141.65,4.403076403808861,-6.802079449841248
10944,18232.595195853533,15385.80034973205,0,3123,6.3747,1371.0,36.699,79.257,134.61,4.404804146466453,-6.800349732049956
10945,85784.59519585353,72109.80034973205,0,3123,10.675,681.8,31.866,57.39,135.33,4.404804146466453,-6.800349732049956
10946,18217.59346837201,15395.798607882913,0,3124,6.9432,1196.8,38.047,76.798,131.61,4.406531627989267,-6.79860788291275
10947,62384.59346837201,44853.79860788291,0,3124,10.922,675.81,32.12,60.946000000000005,133.63,4.406531627989267,-6.79860788291275
10948,18216.591741149972,15387.796853942631,0,3125,6.2744,1664.7,35.477,76.87100000000001,149.8,4.4082588500279805,-6.79685394263063
10949,62374.59174114997,44887.79685394263,0,3125,11.073,610.94,31.891,44.771,127.3,4.4082588500279805,-6.79685394263063
10950,18164.590014185767,15465.795087951405,0,3126,6.1551,1466.3,36.193000000000005,65.832,136.87,4.409985814233275,-6.795087951404609
10951,18164.588287477745,15466.793309949435,0,3127,5.7686,1680.3,36.269,72.21,141.09,4.411712522255829,-6.793309949435682
10952,18165.586561024254,15432.791519976925,0,3128,5.9155,1426.2,40.131,93.854,127.5,4.413438975746326,-6.791519976924864
10953,62383.586561024254,44875.79151997693,0,3128,9.7991,629.12,33.208,93.44,115.92,4.413438975746326,-6.791519976924864
10954,18029.584834823643,15440.789718074073,0,3129,5.9678,1534.9,35.709,64.322,138.13,4.415165176355441,-6.789718074073156
10955,62374.58483482365,44866.78971807408,0,3129,9.2166,684.52,33.448,107.18,116.26,4.415165176355441,-6.789718074073156
10956,18101.581383174467,15484.786078638152,0,3131,7.2506,1191.2,32.446999999999996,52.364,140.82,4.418616825532256,-6.78607863815109
10957,85773.58138317447,72107.78607863815,0,3131,7.0826,1297.9,27.820999999999998,73.42699999999999,149.34,4.418616825532256,-6.78607863815109
10958,18095.5796577226,15645.784241185484,0,3132,6.6589,1278.8,36.485,95.132,133.3,4.420342277401315,-6.784241185482746
10959,85768.5796577226,72123.78424118548,0,3132,11.022,517.22,32.611,67.001,115.75,4.420342277401315,-6.784241185482746
10960,18033.577932517008,15645.782391963277,0,3133,6.1347,1708.2,36.058,51.538000000000004,150.64,4.4220674829917135,-6.782391963277532
10961,17982.576207556045,15685.780531011736,0,3134,5.3889,1738.5,39.482,109.81,133.71,4.423792443954132,-6.780531011736453
10962,25554.576207556045,80090.78053101174,0,3134,7.1408,1037.4,28.397,56.905,130.97,4.423792443954132,-6.780531011736453
10963,17951.57448283806,15642.77865837106,0,3135,7.5742,1087.3,37.326,56.788000000000004,133.78,4.4255171619392515,-6.77865837106052
10964,62420.57448283806,44851.77865837106,0,3135,13.412,543.35,30.768,62.665,137.88,4.4255171619392515,-6.77865837106052
10965,85765.57448283806,72125.77865837105,0,3135,9.0167,921.49,32.013000000000005,32.199,142.96,4.4255171619392515,-6.77865837106052
10966,17962.572758361403,15620.77677408145,0,3136,9.0488,681.8,29.747,72.903,120.45,4.427241638597751,-6.77677408145073
10967,25564.572758361403,80100.77677408145,0,3136,7.3127,811.92,34.814,142.29,109.89,4.427241638597751,-6.77677408145073
10968,17989.57103412442,15609.774878183109,0,3137,8.0668,787.33,35.126999999999995,79.10600000000001,116.19,4.428965875580311,-6.774878183108095
10969,25543.57103412442,80069.7748781831,0,3137,7.6084,843.15,31.959,80.597,118.4,4.428965875580311,-6.774878183108095
10970,85787.57103412443,72103.7748781831,0,3137,9.4211,756.24,30.605999999999998,61.838,132.04,4.428965875580311,-6.774878183108095
10971,18019.569310125462,15644.772970716234,0,3138,11.645999999999999,651.68,33.181999999999995,86.87100000000001,139.58,4.430689874537612,-6.772970716233619
10972,25555.569310125462,80103.77297071624,0,3138,11.629000000000001,499.87,31.445,63.214,119.38,4.430689874537612,-6.772970716233619
10973,85778.56931012546,72124.77297071624,0,3138,10.687999999999999,829.54,27.291999999999998,59.458999999999996,156.92,4.430689874537612,-6.772970716233619
10974,18009.56758636288,15608.771051721029,0,3139,8.4741,841.39,32.509,77.919,128.24,4.432413637120333,-6.771051721028305
10975,25545.56758636288,80070.77105172102,0,3139,11.091,570.45,31.115,57.012,125.75,4.432413637120333,-6.771051721028305
10976,85798.56758636289,72117.77105172102,0,3139,11.004000000000001,825.8,29.774,57.691,158.25,4.432413637120333,-6.771051721028305
10977,18012.56586283502,15642.769121237694,0,3140,9.6827,721.13,35.338,70.512,126.9,4.434137164979155,-6.769121237693163
10978,85771.56586283502,72125.7691212377,0,3140,10.014,700.05,30.773000000000003,60.236000000000004,131.81,4.434137164979155,-6.769121237693163
10979,18036.564139540234,15672.76717930643,0,3141,9.8596,779.64,31.612,47.418,138.72,4.435860459764758,-6.767179306429191
10980,25562.564139540234,80082.76717930644,0,3141,9.8789,711.23,27.758000000000003,44.047,135.48,4.435860459764758,-6.767179306429191
10981,18019.56241647687,15764.765225967438,0,3142,10.712,758.48,31.572,77.17699999999999,146.61,4.437583523127818,-6.765225967437399
10982,25555.56241647687,80092.76522596744,0,3142,6.787000000000001,1043.2,32.986999999999995,94.87,122.33,4.437583523127818,-6.765225967437399
10983,62391.562416476874,44884.765225967436,0,3142,9.9099,682.45,33.001999999999995,44.53,123.75,4.437583523127818,-6.765225967437399
10984,85790.56241647687,72127.76522596744,0,3142,11.357999999999999,832.85,31.275,60.91,161.4,4.437583523127818,-6.765225967437399
10985,25567.56069364328,80100.76326126092,0,3143,6.4739,1153.3,34.265,111.66,124.28,4.439306356719021,-6.763261260918792
10986,62383.56069364328,44870.763261260916,0,3143,7.2201,893.07,35.826,179.77,111.1,4.439306356719021,-6.763261260918792
10987,85802.56069364327,72121.76326126092,0,3143,11.655999999999999,668.96,31.393,49.661,143.64,4.439306356719021,-6.763261260918792
10988,17946.55897103781,15904.761285227074,0,3144,11.437000000000001,621.82,28.004,81.34,138.3,4.4410289621890415,-6.761285227074375
10989,25556.55897103781,80087.76128522707,0,3144,8.4434,849.93,28.774,72.558,132.41,4.4410289621890415,-6.761285227074375
10990,25552.55724865881,80091.7592979061,0,3145,7.0787,1003.7,34.475,93.023,122.55,4.442751341188564,-6.759297906105153
10991,85775.5572486588,72110.7592979061,0,3145,10.24,728.54,31.357,69.95,136.77,4.442751341188564,-6.759297906105153
10992,8648.255526504632,34205.75729933821,0,3146,10.724,509.78,33.673,108.99,109.67,4.444473495368268,-6.757299338212134
10993,17847.55552650463,15924.757299338213,0,3146,11.52,705.0,29.963,56.648999999999994,146.48,4.444473495368268,-6.757299338212134
10994,25558.55552650463,80097.7572993382,0,3146,7.7535,919.38,29.624000000000002,80.53699999999999,128.83,4.444473495368268,-6.757299338212134
10995,25557.55552650463,80098.7572993382,0,3146,7.8534,868.95,30.971,82.234,124.64,4.444473495368268,-6.757299338212134
10996,85786.55552650463,72110.7572993382,0,3146,8.7868,980.07,32.297,42.867,145.28,4.444473495368268,-6.757299338212134
10997,8645.553804573621,34199.755289563596,0,3147,13.023,588.44,30.183000000000003,67.53,143.42,4.4461954263788295,-6.7552895635963175
10998,25549.55380457362,80098.7552895636,0,3147,9.3604,781.25,29.654,58.496,135.37,4.4461954263788295,-6.7552895635963175
10999,62389.553804573625,44871.755289563596,0,3147,6.6588,1101.7,33.928000000000004,68.789,120.05,4.4461954263788295,-6.7552895635963175
11000,85773.55380457362,72120.7552895636,0,3147,8.5368,994.74,30.304000000000002,67.726,145.18,4.4461954263788295,-6.7552895635963175
11001,25545.552082864127,80098.75326862246,0,3148,7.5352,934.35,33.434,77.428,123.99,4.447917135870933,-6.753268622458714
11002,62377.55208286413,44890.75326862246,0,3148,7.43,920.05,33.646,109.97,118.39,4.447917135870933,-6.753268622458714
11003,85784.55208286413,72131.75326862246,0,3148,10.508,814.27,31.910999999999998,35.314,149.44,4.447917135870933,-6.753268622458714
11004,17861.550361374506,15949.751236555001,0,3149,13.064,506.03,35.471,90.12299999999999,125.44,4.449638625495256,-6.751236555000326
11005,17860.550361374506,15948.751236555001,0,3149,12.52,572.66,33.448,86.46700000000001,133.04,4.449638625495256,-6.751236555000326
11006,25577.550361374506,80085.751236555,0,3149,7.8408,875.97,32.1,73.035,124.24,4.449638625495256,-6.751236555000326
11007,85797.55036137451,72116.751236555,0,3149,9.1893,843.84,31.153000000000002,60.25899999999999,138.08,4.449638625495256,-6.751236555000326
11008,17754.548640103098,15982.749193401422,0,3150,10.290999999999999,710.06,28.448,41.68600000000001,136.92,4.451359896902478,-6.7491934014221595
11009,25555.548640103098,80100.74919340143,0,3150,6.9034,1019.0,29.723000000000003,91.654,124.66,4.451359896902478,-6.7491934014221595
11010,17708.546919048258,15948.747139201925,0,3151,12.0,688.99,30.338,27.584,150.03,4.453080951743281,-6.747139201925221
11011,25559.546919048258,80097.74713920192,0,3151,6.5751,1111.6,33.096,86.92200000000001,123.86,4.453080951743281,-6.747139201925221
11012,25546.545198208332,80077.74507399672,0,3152,9.1131,668.05,31.888,74.046,118.27,4.454801791668343,-6.745073996710513
11013,85769.54519820833,72115.74507399672,0,3152,10.03,772.03,31.549,41.611999999999995,139.6,4.454801791668343,-6.745073996710513
11014,17626.543477581672,15753.742997825979,0,3153,9.6281,681.85,32.675,99.605,124.4,4.456522418328346,-6.742997825979045
11015,25557.543477581672,80087.74299782598,0,3153,8.1343,820.13,32.499,72.355,122.41,4.456522418328346,-6.742997825979045
11016,85784.54347758167,72120.74299782598,0,3153,10.761,705.85,30.057,57.781000000000006,140.55,4.456522418328346,-6.742997825979045
11017,8634.641757166626,34211.74091072993,0,3154,11.837,504.78,30.906,84.971,120.38,4.458242833373967,-6.7409107299318185
11018,25557.541757166626,80096.74091072993,0,3154,10.895999999999999,556.73,29.660999999999998,70.27600000000001,123.25,4.458242833373967,-6.7409107299318185
11019,85785.54175716663,72107.74091072993,0,3154,9.7181,922.39,26.796,47.263000000000005,157.19,4.458242833373967,-6.7409107299318185
11020,85784.54003696154,72089.73881274876,0,3155,10.807,719.97,29.599,52.018,143.41,4.45996303845589,-6.738812748769841
11021,25566.538316964776,80087.7367039227,0,3156,6.2002,1151.8,30.36,105.49,122.63,4.461683035224792,-6.736703922694117
11022,66649.53831696477,80740.7367039227,0,3156,7.3053,966.03,33.225,123.42,124.21,4.461683035224792,-6.736703922694117
11023,85806.53831696477,72112.7367039227,0,3156,8.3776,1148.5,27.476,52.369,158.91,4.461683035224792,-6.736703922694117
11024,8645.036597174669,34193.7345842919,0,3157,11.597999999999999,739.72,30.379,41.934,151.44,4.463402825331355,-6.7345842919056516
11025,25548.53659717467,80090.7345842919,0,3157,7.9594,841.59,31.945999999999998,92.023,122.63,4.463402825331355,-6.7345842919056516
11026,66651.53659717467,80748.7345842919,0,3157,7.8052,872.93,31.465999999999998,97.18799999999999,124.5,4.463402825331355,-6.7345842919056516
11027,25562.534877589573,80098.7324538966,0,3158,8.2379,902.57,31.809,59.15,131.89,4.465122410426256,-6.732453896605449
11028,66662.53487758957,80741.7324538966,0,3158,7.1933,905.11,32.973,113.15,117.94,4.465122410426256,-6.732453896605449
11029,25570.53315820784,80080.730312777,0,3159,8.9157,658.06,33.125,81.587,114.12,4.466841792160177,-6.730312776994518
11030,66661.53315820784,80739.730312777,0,3159,8.9374,616.59,34.801,119.02,108.86,4.466841792160177,-6.730312776994518
11031,25566.531439027814,80094.72816097327,0,3160,7.9381,834.25,31.954,86.779,121.7,4.468560972183798,-6.728160973273863
11032,66657.53143902782,80749.72816097327,0,3160,10.854000000000001,524.26,29.241999999999997,100.59,119.25,4.468560972183798,-6.728160973273863
11033,85774.53143902782,72113.72816097327,0,3160,10.827,761.4,32.086,36.869,146.41,4.468560972183798,-6.728160973273863
11034,25569.529720047853,80085.72599852564,0,3161,6.8432,1327.4,29.695,76.35600000000001,146.54,4.470279952147799,-6.725998525644484
11035,66661.52972004785,80721.72599852564,0,3161,9.1133,879.84,28.649,26.531,145.0,4.470279952147799,-6.725998525644484
11036,85779.52972004785,72116.72599852564,0,3161,8.6041,942.63,30.7,87.17,140.9,4.470279952147799,-6.725998525644484
11037,25558.5280012663,80087.72382547431,0,3162,6.9788,931.44,31.743000000000002,87.785,117.52,4.47199873370286,-6.723825474307392
11038,66662.5280012663,80730.72382547431,0,3162,7.5779,907.77,32.522,93.26799999999999,123.71,4.47199873370286,-6.723825474307392
11039,85776.5280012663,72100.72382547431,0,3162,11.124,784.53,31.201999999999998,52.428000000000004,153.06,4.47199873370286,-6.723825474307392
11040,25567.5262826815,80085.72164185946,0,3163,7.1445,950.18,32.473,87.277,120.83,4.473717318499661,-6.721641859463592
11041,66651.5262826815,80739.72164185946,0,3163,6.7702,1167.3,31.561,69.712,132.69,4.473717318499661,-6.721641859463592
11042,8642.02456429181,34189.71944772131,0,3164,11.991,532.41,31.552,31.105,124.92,4.47543570818888,-6.719447721314087
11043,66651.52456429182,80719.71944772132,0,3164,5.9181,1146.3,30.131999999999998,120.46,118.06,4.47543570818888,-6.719447721314087
11044,8658.022846095579,34176.71724310006,0,3165,12.824000000000002,527.72,32.428000000000004,73.25,129.6,4.4771539044212,-6.717243100059884
11045,25560.52284609558,80094.71724310007,0,3165,7.563,878.19,32.665,80.56,120.27,4.4771539044212,-6.717243100059884
11046,62363.52284609558,44886.71724310006,0,3165,7.9735,804.47,32.185,88.57799999999999,116.38,4.4771539044212,-6.717243100059884
11047,66645.52284609558,80727.71724310007,0,3165,8.8255,753.93,33.832,98.921,123.25,4.4771539044212,-6.717243100059884
11048,8629.921128091153,34202.715028035906,0,3166,10.677999999999999,553.41,33.579,126.9,115.78,4.478871908847298,-6.7150280359019865
11049,25559.521128091154,80090.7150280359,0,3166,7.242000000000001,1140.8,29.424,50.515,139.73,4.478871908847298,-6.7150280359019865
11050,62372.52112809115,44881.715028035906,0,3166,8.9936,660.3,34.439,76.336,111.08,4.478871908847298,-6.7150280359019865
11051,66656.52112809115,80744.7150280359,0,3166,9.72,781.16,33.457,84.412,136.81,4.478871908847298,-6.7150280359019865
11052,25563.519410276884,80092.71280256905,0,3167,6.806,1104.4,31.13,78.191,128.55,4.480589723117857,-6.712802569041402
11053,62383.51941027688,44872.71280256904,0,3167,5.6885,1286.0,36.202,153.61,114.37,4.480589723117857,-6.712802569041402
11054,66644.51941027689,80732.71280256905,0,3167,7.9557,942.21,28.638,57.013000000000005,135.25,4.480589723117857,-6.712802569041402
11055,25563.517692651116,80086.71056673968,0,3168,7.4359,894.17,34.201,98.14299999999999,118.89,4.482307348883555,-6.710566739679135
11056,62372.51769265112,44856.71056673968,0,3168,9.5761,698.02,34.242,108.23,120.71,4.482307348883555,-6.710566739679135
11057,66659.51769265112,80744.71056673968,0,3168,10.765999999999998,501.4,29.506,112.67,114.85,4.482307348883555,-6.710566739679135
11058,25557.515975212205,80103.70832058802,0,3169,6.7972,1065.3,33.828,110.25,123.38,4.484024787795072,-6.708320588016187
11059,62389.515975212205,44861.70832058802,0,3169,8.1482,721.6,32.591,108.29,108.75,4.484024787795072,-6.708320588016187
11060,66646.5159752122,80742.70832058802,0,3169,9.0465,681.57,33.275,114.27,118.4,4.484024787795072,-6.708320588016187
11061,8639.414257958497,34187.706064154256,0,3170,8.9882,737.39,33.259,66.932,121.15,4.485742041503088,-6.7060641542535695
11062,25557.514257958497,80091.70606415425,0,3170,7.8161,891.47,32.474000000000004,70.152,124.91,4.485742041503088,-6.7060641542535695
11063,62381.51425795849,44877.706064154256,0,3170,8.094,830.56,31.406999999999996,54.696999999999996,120.2,4.485742041503088,-6.7060641542535695
11064,66653.5142579585,80733.70606415425,0,3170,6.5018,1123.9,30.386999999999997,100.96,126.16,4.485742041503088,-6.7060641542535695
11065,8654.81254088834,34161.70379747859,0,3171,9.3722,967.2,29.124000000000002,51.185,153.39,4.4874591116582865,-6.703797478592288
11066,25558.512540888343,80097.70379747859,0,3171,7.527,924.3,30.500999999999998,76.345,125.41,4.4874591116582865,-6.703797478592288
11067,62386.51254088834,44875.70379747859,0,3171,9.2877,713.37,31.859,83.71799999999999,121.56,4.4874591116582865,-6.703797478592288
11068,66653.51254088835,80731.70379747859,0,3171,7.9114,925.83,29.805999999999997,77.363,132.13,4.4874591116582865,-6.703797478592288
11069,8639.110824000089,34196.70152060124,0,3172,10.610999999999999,604.89,31.947,80.16,122.95,4.489175999911341,-6.70152060123334
11070,25561.510824000088,80097.70152060123,0,3172,7.3306,878.7,33.122,90.575,116.93,4.489175999911341,-6.70152060123334
11071,62382.51082400009,44887.70152060124,0,3172,7.6083,820.09,35.44,105.71,110.77,4.489175999911341,-6.70152060123334
11072,66646.51082400008,80746.70152060123,0,3172,7.8488,832.16,31.965999999999998,118.51,120.88,4.489175999911341,-6.70152060123334
11073,8649.909107292087,34211.69923356238,0,3173,9.9962,837.26,28.930999999999997,105.85,147.24,4.490892707912935,-6.699233562377738
11074,25560.509107292088,80096.69923356238,0,3173,6.7746,1083.1,32.691,100.55,125.26,4.490892707912935,-6.699233562377738
11075,62374.509107292084,44874.69923356238,0,3173,7.2498,879.7,32.091,85.096,113.24,4.490892707912935,-6.699233562377738
11076,66635.50910729209,80738.69923356238,0,3173,10.198,582.36,33.437,82.193,117.55,4.490892707912935,-6.699233562377738
11077,8669.207390762687,34180.69693640223,0,3174,10.086,962.58,30.375999999999998,53.922,158.48,4.492609237313751,-6.696936402226486
11078,25561.507390762687,80089.69693640222,0,3174,6.9205,905.0,33.38,112.25,113.46,4.492609237313751,-6.696936402226486
11079,62399.50739076269,44861.69693640223,0,3174,10.448,535.32,32.579,85.48700000000001,109.41,4.492609237313751,-6.696936402226486
11080,66661.50739076268,80735.69693640222,0,3174,7.9155,783.69,32.009,103.26,117.16,4.492609237313751,-6.696936402226486
11081,25559.505674410237,80099.69462916098,0,3175,8.5208,747.44,32.073,87.68700000000001,120.09,4.494325589764464,-6.694629160980586
11082,62390.50567441023,44864.69462916098,0,3175,9.3644,713.03,31.76,57.873999999999995,122.07,4.494325589764464,-6.694629160980586
11083,66656.50567441023,80732.69462916098,0,3175,7.3934,1016.7,31.131999999999998,91.515,131.27,4.494325589764464,-6.694629160980586
11084,25560.503958233083,80086.69231187884,0,3176,7.8681,965.45,32.545,89.305,132.11,4.496041766915757,-6.692311878841047
11085,66659.50395823308,80726.69231187884,0,3176,7.3805,915.56,33.305,80.318,121.07,4.496041766915757,-6.692311878841047
11086,25569.50224222958,80099.68998459601,0,3177,6.9379,1034.6,32.945,88.52799999999999,123.95,4.497757770418308,-6.6899845960088715
11087,25555.50052639808,80091.68764735268,0,3178,6.6559,1187.7,30.843000000000004,93.92200000000001,132.26,4.499473601922799,-6.687647352685068
11088,66660.50052639807,80740.68764735268,0,3178,10.645,562.14,31.358,89.068,120.83,4.499473601922799,-6.687647352685068
11089,25563.49881073692,80091.68530018907,0,3179,6.7733,1003.6,32.814,97.60700000000001,119.35,4.501189263079911,-6.68530018907064
11090,66659.49881073691,80743.68530018907,0,3179,8.8331,605.89,30.287,124.72,110.03,4.501189263079911,-6.68530018907064
11091,25549.49709524446,80095.68294314537,0,3180,7.1635,1074.1,33.825,63.155,129.59,4.50290475554032,-6.682943145366592
11092,66639.49709524446,80742.68294314537,0,3180,8.0673,908.83,28.631999999999998,61.022,133.72,4.50290475554032,-6.682943145366592
11093,25570.495379919044,80087.68057626177,0,3181,6.745,1104.7,34.207,91.178,125.36,4.504620080954707,-6.680576261773929
11094,66666.49537991904,80728.68057626177,0,3181,9.729,722.11,30.138,66.05,133.17,4.504620080954707,-6.680576261773929
11095,25562.493664759026,80097.6781995785,0,3182,6.7751,956.87,33.454,120.75,115.38,4.506335240973756,-6.67819957849366
11096,62376.49366475903,44870.67819957849,0,3182,12.142000000000001,445.58,31.002,65.036,111.54,4.506335240973756,-6.67819957849366
11097,66655.49366475902,80729.6781995785,0,3182,7.9883,794.95,31.686,85.485,119.37,4.506335240973756,-6.67819957849366
11098,25565.491949762752,80083.67581313572,0,3183,7.0769,1132.7,30.745,61.178000000000004,135.47,4.508050237248142,-6.675813135726785
11099,66651.49194976276,80741.67581313572,0,3183,9.0584,706.41,32.933,79.605,121.59,4.508050237248142,-6.675813135726785
11100,25564.490234928573,80071.67341697367,0,3184,6.8812,1038.9,32.076,103.15,124.32,4.509765071428547,-6.673416973674313
11101,66631.49023492857,80747.67341697367,0,3184,10.300999999999998,607.76,32.675,101.48,122.48,4.509765071428547,-6.673416973674313
11102,25574.488520254836,80091.67101113254,0,3185,6.1979,1255.9,34.241,93.304,126.53,4.511479745165652,-6.6710111325372505
11103,66635.48852025483,80746.67101113254,0,3185,9.5821,618.8,33.193000000000005,123.13,116.55,4.511479745165652,-6.6710111325372505
11104,25570.48680573989,80086.66859565252,0,3186,9.124,743.41,33.278,77.23899999999999,125.6,4.5131942601101365,-6.668595652516598
11105,62368.48680573989,44859.66859565252,0,3186,10.867,542.37,31.046999999999997,80.684,116.04,4.5131942601101365,-6.668595652516598
11106,23593.48509138209,51921.666170573815,0,3187,10.126,685.11,32.42,47.769,130.53,4.5149086179126785,-6.666170573813365
11107,25563.48509138209,80105.66617057381,0,3187,6.6572,1132.0,32.643,96.113,127.07,4.5149086179126785,-6.666170573813365
11108,62386.485091382085,44884.666170573815,0,3187,10.107999999999999,573.89,31.627,94.008,113.45,4.5149086179126785,-6.666170573813365
11109,66668.48509138208,80755.66617057381,0,3187,10.031,651.97,31.241999999999997,117.73,127.0,4.5149086179126785,-6.666170573813365
11110,8635.983377179777,34173.66373593663,0,3188,10.187999999999999,875.12,30.226999999999997,53.753,152.82,4.5166228202239616,-6.663735936628556
11111,25561.483377179775,80095.66373593663,0,3188,6.9328,1054.3,31.999000000000002,87.586,126.08,4.5166228202239616,-6.663735936628556
11112,62382.48337717978,44874.66373593663,0,3188,12.186,467.71,31.230999999999998,45.744,115.3,4.5166228202239616,-6.663735936628556
11113,66658.48337717977,80740.66373593663,0,3188,8.3869,855.14,29.346999999999998,91.18799999999999,132.28,4.5166228202239616,-6.663735936628556
11114,8652.181663131307,34172.661291781165,0,3189,11.302,808.3,27.734,55.199,160.47,4.518336868694662,-6.6612917811631736
11115,25577.481663131304,80093.66129178116,0,3189,7.7755,796.46,33.223,104.04,115.28,4.518336868694662,-6.6612917811631736
11116,8646.879949235024,34184.65883814762,0,3190,12.337,596.7,29.285,69.876,139.58,4.520050764975461,-6.658838147618226
11117,25565.479949235025,80097.65883814762,0,3190,7.0567,1231.4,27.947,33.766,144.71,4.520050764975461,-6.658838147618226
11118,66645.47994923503,80748.65883814762,0,3190,8.4938,781.74,30.869,125.7,124.88,4.520050764975461,-6.658838147618226
11119,8643.178235489284,34203.65637507619,0,3191,7.7848,762.82,36.811,111.33,108.07,4.5217645107170386,-6.656375076194718
11120,25554.47823548928,80092.6563750762,0,3191,7.4856,1034.2,31.357,62.336000000000006,133.28,4.5217645107170386,-6.656375076194718
11121,66655.47823548928,80746.6563750762,0,3191,8.496,808.91,29.813000000000002,102.18,128.66,4.5217645107170386,-6.656375076194718
11122,25582.47652189243,80100.6539026071,0,3192,7.1469,993.56,31.863000000000003,109.1,124.69,4.523478107570075,-6.653902607093652
11123,62384.47652189243,44871.6539026071,0,3192,11.765,459.11,30.351999999999997,32.568000000000005,111.31,4.523478107570075,-6.653902607093652
11124,66658.47652189243,80735.6539026071,0,3192,8.5517,806.52,31.635,114.27,127.41,4.523478107570075,-6.653902607093652
11125,25558.474808442814,80097.65142078052,0,3193,7.751,850.88,33.841,84.695,119.38,4.525191557185251,-6.65142078051604
11126,25557.473095138786,80101.64892963666,0,3194,7.7131,1017.1,27.739,61.66,138.31,4.526904861213246,-6.64892963666288
11127,66644.47309513879,80747.64892963666,0,3194,8.8983,697.82,32.27,70.97,119.43,4.526904861213246,-6.64892963666288
11128,25544.471381978696,80101.64642921573,0,3195,7.0315,949.9,33.494,81.778,118.27,4.528618021304739,-6.64642921573518
11129,66640.4713819787,80742.64642921573,0,3195,12.564,518.74,32.371,66.021,129.64,4.528618021304739,-6.64642921573518
11130,8657.06966896089,34197.64391955794,0,3196,11.025,609.61,29.209,76.066,129.33,4.530331039110411,-6.643919557933947
11131,25561.46966896089,80096.64391955793,0,3196,9.7587,767.67,31.461,52.161,137.02,4.530331039110411,-6.643919557933947
11132,66626.46966896088,80750.64391955793,0,3196,10.004,615.09,30.305999999999997,122.0,122.65,4.530331039110411,-6.643919557933947
11133,8661.267956083719,34171.64140070346,0,3197,8.201,1006.3,32.632,77.48899999999999,137.09,4.532043916280942,-6.641400703460185
11134,25567.467956083718,80094.64140070346,0,3197,6.5284,1186.5,30.862,88.12299999999999,130.04,4.532043916280942,-6.641400703460185
11135,66667.46795608372,80767.64140070346,0,3197,10.214,598.57,29.588,50.534,123.47,4.532043916280942,-6.641400703460185
11136,25557.466243345534,80086.63887269252,0,3198,7.1828,956.93,34.17,91.494,120.63,4.53375665446701,-6.638872692514899
11137,66645.46624334554,80758.63887269252,0,3198,9.5719,770.34,28.873,108.19,138.43,4.53375665446701,-6.638872692514899
11138,25561.46453074468,80104.6363355653,0,3199,6.6988,1039.4,34.777,92.149,119.4,4.535469255319298,-6.636335565299095
11139,62405.46453074468,44880.6363355653,0,3199,11.435,473.48,31.31,50.50899999999999,110.15,4.535469255319298,-6.636335565299095
11140,66652.46453074468,80748.6363355653,0,3199,10.105,693.96,28.401999999999997,69.861,135.76,4.535469255319298,-6.636335565299095
11141,85779.46453074468,72119.6363355653,0,3199,10.255999999999998,792.67,27.728,45.129,148.47,4.535469255319298,-6.636335565299095
11142,25565.462818279513,80099.63378936201,0,3200,8.4031,638.73,32.184,126.51,107.42,4.537181720488484,-6.633789362013777
11143,66654.46281827951,80743.63378936201,0,3200,8.3831,926.25,26.803,73.92699999999999,141.6,4.537181720488484,-6.633789362013777
11144,25571.461105948376,80088.63123412286,0,3201,6.6715,898.4,32.925,142.31,109.89,4.538894051625249,-6.6312341228599525
