,frame,intensity [photon],loglikelihood,offset [photon],sigma [nm],uncertainty [nm],x [nm],y [nm],z [nm],dx [nm],dy [nm]
12036,5197,1847.8,73.495,123.37,146.71,7.9127,21866.862058667393,43281.604022512096,0,138.13794133260672,-127.60402251209598
12037,5197,2886.7,60.147,133.35,150.62,5.7993,31572.862058667393,42847.604022512096,0,138.13794133260672,-127.60402251209598
12038,5198,3341.4,73.084,130.69,154.7,5.3032,31565.8362633764,42842.61905352208,0,138.1637366235991,-127.61905352208487
12039,5199,3352.7,62.038000000000004,130.08,151.31,5.1269,31565.810472163106,42836.63413835107,0,138.18952783689383,-127.63413835107349
12040,5200,3330.3,72.374,128.54,158.9,5.4859,31561.784685178245,42842.64927842961,0,138.21531482175487,-127.64927842961333
12041,5201,3283.2,80.472,129.57,150.36,5.1662,31570.758902572517,42842.66447518823,0,138.2410974274826,-127.66447518823043
12042,5202,3503.7,66.883,138.56,147.17,4.8664,31558.733124496655,42826.67973005747,0,138.26687550334464,-127.67973005746535
12043,5203,4011.5,104.07,129.83,156.44,4.6294,31566.707351101366,42824.695044467866,0,138.29264889863407,-127.6950444678696
12044,5204,3146.3,86.436,135.59,139.37,4.919,31562.681582537367,42832.71041984995,0,138.31841746263308,-127.710419849951
12045,5205,3377.4,62.193000000000005,128.36,151.96,5.1001,31568.655818955383,42832.72585763427,0,138.34418104461656,-127.7258576342756
12046,5206,3225.9,65.635,135.19,145.88,5.1037,31565.63006050613,42836.74135925138,0,138.36993949387033,-127.74135925137307
12047,5207,3213.1,88.618,132.74,148.42,5.1981,31569.60430734032,42827.75692613178,0,138.3956926596802,-127.75692613177671
12048,5208,3179.2,89.49,137.44,141.51,5.0035,31560.57855960867,42850.77255970602,0,138.42144039132836,-127.77255970602346
12049,5209,3255.9,70.97,133.33,145.89,5.0355,31577.55281746191,42829.78826140467,0,138.4471825380897,-127.78826140466481
12050,5210,3489.9,90.777,129.31,157.83,5.2263,31568.527081050743,42830.80403265821,0,138.4729189492573,-127.80403265821587
12051,5211,3573.8,98.44200000000001,127.54,159.41,5.1876,31563.501350525898,42839.819874897235,0,138.49864947410242,-127.81987489723542
12052,5212,3399.9,57.593999999999994,129.06,153.93,5.167999999999999,31578.475626038082,42843.83578955226,0,138.52437396191817,-127.83578955225676
12053,5213,3598.9,92.32799999999999,126.11,165.72,5.3963,31569.44990773802,42832.85177805381,0,138.55009226197944,-127.85177805380954
12054,5214,3594.7,101.47,130.58,156.54,5.0632,31571.424195776428,42832.867841832434,0,138.57580422357205,-127.86784183243435
12055,5215,3242.0,60.437,128.1,156.16,5.4482,31580.39849030402,42836.88398231867,0,138.6015096959818,-127.88398231867541
12056,5216,3594.6,66.41199999999999,130.36,149.95,4.7829,31580.372791471516,42854.90020094306,0,138.6272085284836,-127.90020094306237
12057,5217,3122.6,73.15100000000001,138.57,149.38,5.4416,31564.347099429633,42835.91649913614,0,138.6529005703669,-127.91649913613946
12058,5218,3251.5,89.905,129.66,157.09,5.5136,31565.321414329093,42838.93287832844,0,138.6785856709066,-127.93287832843998
12059,5219,3011.6,55.729,138.79,150.93,5.6671,31570.295736320608,42818.949339950515,0,138.70426367939217,-127.94933995051178
12060,5220,3310.9,44.417,135.9,148.81,5.1305,31573.270065554894,42837.96588543287,0,138.72993444510576,-127.96588543287726
12061,5221,3165.6,75.83800000000001,135.25,149.35,5.3338,31567.244402182678,42827.98251620609,0,138.75559781732227,-127.98251620609153
12062,5222,3403.6,92.488,128.89,163.76,5.5982,31573.218746354665,42841.99923370067,0,138.7812536453348,-127.99923370067336
12063,5223,3209.2,72.221,132.61,144.86,5.0451,31576.193098221578,42837.016039347174,0,138.8069017784219,-128.0160393471706
12064,5224,3402.0,53.073,132.72,153.68,5.1842,31577.16745793414,42829.03293457613,0,138.83254206585843,-128.0329345761238
12065,5225,3382.0,75.87100000000001,131.35,154.09,5.2139,31574.141825643062,42829.04992081807,0,138.85817435693752,-128.0499208180663
12066,5225,6437.0,341.9,154.46,128.6,2.6632,32994.14182564306,13989.049920818066,0,138.85817435693752,-128.0499208180663
12067,5226,3293.9,62.732,131.03,156.56,5.4416,31559.116201499066,42822.06699950354,0,138.88379850093406,-128.06699950354232
12068,5226,5520.2,206.74,149.82,132.45,3.0655,33067.11620149907,14041.066999503542,0,138.88379850093406,-128.06699950354232
12069,5227,2849.1,84.49,138.23,142.98,5.5328,31563.090585652863,42826.084172063085,0,138.9094143471375,-128.0841720630815
12070,5228,3152.3,72.40100000000001,134.56,145.17,5.1571,31565.064978255177,42830.101439927224,0,138.93502174482273,-128.10143992722442
12071,5228,8665.5,479.59,186.81,127.59,2.2219,33081.06497825518,14039.101439927224,0,138.93502174482273,-128.10143992722442
12072,5229,3377.7,71.37100000000001,130.38,154.01,5.2010000000000005,31578.039379456717,42830.118804526515,0,138.96062054328286,-128.11880452651167
12073,5229,6511.9,365.78,172.9,124.79,2.6189,33072.03937945672,14043.118804526512,0,138.96062054328286,-128.11880452651167
12074,5230,3218.6,64.23,135.35,146.36,5.1374,31556.01378940821,42825.13626729147,0,138.98621059178913,-128.1362672914729
12075,5230,6528.1,351.25,163.83,127.1,2.6369,33077.013789408215,14042.136267291473,0,138.98621059178913,-128.1362672914729
12076,5231,3505.3,96.204,124.7,159.39,5.2138,31562.988208260373,42818.15382965266,0,139.01179173962737,-128.15382965266326
12077,5232,3130.4,75.411,136.05,147.2,5.2861,31570.962636163917,42818.1714930406,0,139.0373638360834,-128.1714930406015
12078,5233,3099.8,83.322,135.17,148.44,5.3902,31556.93707326956,42828.18925888583,0,139.06292673043936,-128.18925888583544
12079,5233,9167.7,497.44,185.82,127.19,2.1252,33076.93707326956,14038.189258885835,0,139.06292673043936,-128.18925888583544
12080,5234,3212.7,69.138,132.3,151.17,5.3227,31561.911519728026,42829.2071286189,0,139.08848027197382,-128.20712861889842
12081,5234,8857.6,246.97,161.07,138.31,2.3399,33092.911519728026,14036.207128618898,0,139.08848027197382,-128.20712861889842
12082,5235,3341.3,54.876000000000005,129.79,156.56,5.3567,31568.88597569003,42827.22510367034,0,139.11402430996895,-128.22510367033465
12083,5236,1796.6,70.267,121.13,133.16,7.0839,16913.860441306293,29104.243185470685,0,139.13955869370693,-128.2431854706847
12084,5236,3539.9,81.712,130.29,152.33,4.9489,31561.860441306293,42825.24318547068,0,139.13955869370693,-128.2431854706847
12085,5237,3587.9,71.916,124.05,161.92,5.2035,31577.834916727516,42824.26137545047,0,139.16508327248448,-128.2613754504673
12086,5238,3304.0,74.263,129.5,151.91,5.2007,31561.809402104434,42823.279675040234,0,139.1905978955656,-128.27967504023763
12087,5238,3878.7,201.86,149.88,127.7,3.8341,33056.80940210444,14047.279675040238,0,139.1905978955656,-128.27967504023763
12088,5239,1845.3,97.367,121.91,132.09,6.8709,16907.783897587764,29103.298085670536,0,139.21610241223607,-128.29808567053624
12089,5239,3239.4,78.998,132.31,148.62,5.1605,31573.783897587764,42819.29808567054,0,139.21610241223607,-128.29808567053624
12090,5239,5234.4,336.16,153.79,123.13,2.945,33062.78389758777,14039.298085670536,0,139.21610241223607,-128.29808567053624
12091,5240,2981.8,61.681000000000004,135.67,140.0,5.1682,31554.75840332821,42829.316608771886,0,139.241596671789,-128.3166087718855
12092,5240,5065.9,328.44,151.7,125.6,3.0793,33076.75840332821,14040.316608771886,0,139.241596671789,-128.3166087718855
12093,5241,1932.7,81.081,117.68,138.26,6.9289,16928.732919476504,29111.335245774837,0,139.26708052349568,-128.33524577483695
12094,5241,3335.0,85.465,131.77,155.25,5.3391,31571.732919476504,42840.33524577484,0,139.26708052349568,-128.33524577483695
12095,5242,3146.8,64.554,131.81,148.02,5.2655,31564.707446183354,42838.35399810992,0,139.29255381664552,-128.3539981099202
12096,5243,1850.7,88.24799999999999,122.02,129.98,6.7175,16919.681983599483,29113.372867207676,0,139.31801640051708,-128.37286720767588
12097,5243,3437.9,65.359,125.94,156.74,5.2062,31571.681983599483,42840.372867207676,0,139.31801640051708,-128.37286720767588
12098,5244,3691.0,101.25,126.19,160.94,5.0828,31576.656531875607,42834.391854498645,0,139.34346812439253,-128.39185449864453
12099,5245,3161.8,66.509,131.11,156.66,5.6296,31565.631091162442,42832.41096141336,0,139.36890883755768,-128.4109614133631
12100,5245,6249.5,353.78,159.22,127.68,2.7187,33074.631091162446,14057.410961413363,0,139.36890883755768,-128.4109614133631
12101,5246,3289.2,67.65,127.17,157.19,5.4301,31562.605661610705,42831.43018938236,0,139.39433838929472,-128.43018938236128
12102,5246,4057.4,149.83,143.44,130.4,3.7536,33002.60566161071,14014.430189382361,0,139.39433838929472,-128.43018938236128
12103,5247,3183.6,59.718999999999994,128.43,148.71,5.2103,31562.580243371118,42838.44953983619,0,139.41975662888217,-128.4495398361869
12104,5247,6772.1,341.21,163.92,128.74,2.6035,33030.58024337112,14028.449539836187,0,139.41975662888217,-128.4495398361869
12105,5248,2962.2,70.156,134.81,140.97,5.2279,31571.554836594394,42841.46901420537,0,139.44516340560585,-128.46901420537688
12106,5249,1940.7,93.946,120.76,133.61,6.6643,16919.529441431252,29108.48861392047,0,139.47055856874795,-128.4886139204682
12107,5249,2915.5,84.024,132.02,146.5,5.5285,31578.529441431252,42848.48861392047,0,139.47055856874795,-128.4886139204682
12108,5249,7377.1,294.36,172.66,130.04,2.5044,33090.52944143125,14048.488613920468,0,139.47055856874795,-128.4886139204682
12109,5250,3165.4,67.041,131.7,156.39,5.6181,31568.50405803241,42834.508340411994,0,139.49594196759062,-128.5083404119905
12110,5250,6893.3,334.62,166.37,129.66,2.6016,33082.50405803241,14041.50834041199,0,139.49594196759062,-128.5083404119905
12111,5251,3084.2,90.14200000000001,133.51,139.43,4.9745,31570.478686548584,42832.5281951105,0,139.52131345141606,-128.52819511049893
12112,5251,6519.6,332.63,164.15,127.65,2.6523,33088.47868654858,14047.528195110499,0,139.52131345141606,-128.52819511049893
12113,5252,3209.0,82.289,127.98,152.24,5.3297,31563.453327130497,42839.548179446516,0,139.5466728695028,-128.54817944651222
12114,5252,5717.8,419.55,171.11,120.68,2.7635,33075.4533271305,14046.548179446512,0,139.5466728695028,-128.54817944651222
12115,5253,1766.4,95.167,122.24,126.58,6.7582,16917.427979928852,29120.568294850575,0,139.57202007114756,-128.5682948505746
12116,5253,3316.7,38.685,129.1,152.38,5.1944,31575.427979928852,42832.56829485057,0,139.57202007114756,-128.5682948505746
12117,5253,4419.8,156.95,143.46,134.44,3.6486,33072.42797992885,14052.568294850575,0,139.57202007114756,-128.5682948505746
12118,5254,3293.8,41.778999999999996,127.76,157.21,5.4305,31571.40264509439,42839.588542753234,0,139.5973549056107,-128.58854275323756
12119,5254,5125.4,153.72,142.22,135.91,3.2939,33087.40264509439,14056.588542753238,0,139.5973549056107,-128.58854275323756
12120,5255,1629.7,57.151,123.31,140.01,8.2832,21863.377322777807,43284.60892458502,0,139.62267722219258,-128.6089245850235
12121,5255,3875.5,112.13,127.77,161.75,4.9431,31574.377322777807,42836.60892458502,0,139.62267722219258,-128.6089245850235
12122,5256,3560.4,65.643,129.01,153.9,4.9771,31576.35201312983,42841.629441776466,0,139.64798687017174,-128.62944177646568
12123,5257,1664.2,100.06,123.5,124.26,6.9543,16926.326716301177,29113.650095758123,0,139.67328369882307,-128.65009575812292
12124,5257,3597.0,52.528999999999996,128.34,154.16,4.952,31570.326716301177,42848.65009575812,0,139.67328369882307,-128.65009575812292
12125,5258,3623.9,67.07300000000001,126.09,159.9,5.1268,31565.301432442557,42836.670887960514,0,139.6985675574433,-128.67088796051394
12126,5259,3897.1,101.42,127.47,163.33,4.9929,31561.276161704704,42833.691819814194,0,139.72383829529645,-128.69181981419024
12127,5260,1655.1,82.484,125.38,133.21,7.7081,21854.25090423832,43279.712892749674,0,139.7490957616792,-128.7128927496742
12128,5260,3227.3,68.903,134.74,146.14,5.1132,31562.25090423832,42841.712892749674,0,139.7490957616792,-128.7128927496742
12129,5261,3003.4,78.575,137.63,141.68,5.2467,31554.22566019413,42845.73410819752,0,139.7743398058701,-128.73410819752098
12130,5262,1778.1,79.58800000000001,108.53,135.91,7.0513,4041.2004297228523,15045.75546758826,0,139.79957027714772,-128.75546758826022
12131,5262,3072.2,62.071000000000005,134.07,146.07,5.3108,31559.200429722852,42842.75546758826,0,139.79957027714772,-128.75546758826022
12132,5263,1986.8,44.732,105.66,139.39,6.5839,4049.6752129751985,15046.776972352422,0,139.82478702480148,-128.77697235242158
12133,5263,3412.1,62.568999999999996,128.61,158.1,5.3316,31564.1752129752,42835.776972352425,0,139.82478702480148,-128.77697235242158
12134,5264,1657.9,88.266,108.74,123.08,6.5959,4044.35001010189,15055.798623920557,0,139.84998989810992,-128.79862392055657
12135,5264,1783.2,89.814,120.31,131.15,6.9713,16921.15001010189,29103.798623920557,0,139.84998989810992,-128.79862392055657
12136,5264,3071.4,98.26700000000001,130.98,145.54,5.2516,31551.15001010189,42832.79862392056,0,139.84998989810992,-128.79862392055657
12137,5265,1748.5,127.37,112.79,120.82,6.236000000000001,4061.5248212536444,15045.820423723198,0,139.87517874635523,-128.82042372319847
12138,5265,3438.4,75.596,126.9,161.52,5.422000000000001,31560.124821253645,42824.8204237232,0,139.87517874635523,-128.82042372319847
12139,5266,1845.0,84.044,107.91,135.78,6.8166,4054.2996465811802,15050.84237319088,0,139.90035341881958,-128.8423731908806
12140,5266,2036.6,68.82600000000001,119.4,155.12,7.7501,21890.09964658118,43281.842373190884,0,139.90035341881958,-128.8423731908806
12141,5266,3121.5,87.416,135.43,150.88,5.4809,31554.09964658118,42830.842373190884,0,139.90035341881958,-128.8423731908806
12142,5267,2704.0,110.05,108.11,173.8,6.9024,21875.07448623521,43280.86447375415,0,139.92551376478878,-128.86447375414718
12143,5267,3206.4,96.742,134.27,141.9,4.9383,31568.07448623521,42832.86447375415,0,139.92551376478878,-128.86447375414718
12144,5268,1839.7,86.417,110.12,128.84,6.4343,4056.249340366462,15037.886726843539,0,139.95065963353773,-128.88672684353878
12145,5268,3488.3,93.149,128.2,160.99,5.3532,31571.049340366462,42838.88672684354,0,139.95065963353773,-128.88672684353878
12146,5269,4119.6,127.82,116.92,172.18,4.9974,31566.024209125637,42836.90913388958,0,139.97579087436316,-128.9091338895778
12147,5270,3175.8,63.825,128.97,149.5,5.2604,31562.999092663464,42837.93169632281,0,140.00090733653633,-128.93169632281206
12148,5271,3246.3,91.62799999999999,130.86,149.44,5.1791,31563.973991130668,42823.9544155738,0,140.02600886933214,-128.95441557379309
12149,5272,1810.2,61.206,102.79,136.94,6.8925,4056.648904677945,15055.977293073036,0,140.0510953220546,-128.97729307303598
12150,5272,2673.1,65.725,140.93,141.38,5.7764,31577.948904677945,42836.97729307304,0,140.0510953220546,-128.97729307303598
12151,5273,1453.6,127.97,124.34,116.63,7.1989,16923.92383345603,29112.00033025108,0,140.07616654397134,-129.00033025108132
12152,5273,3513.6,85.676,129.71,156.91,5.1724,31568.92383345603,42843.00033025108,0,140.07616654397134,-129.00033025108132
12153,5274,1911.8,84.648,121.54,152.04,8.0256,21860.898777615635,43277.023528538484,0,140.10122238436452,-129.02352853848788
12154,5274,3467.1,59.442,126.2,162.27,5.4068,31569.898777615635,42834.023528538484,0,140.10122238436452,-129.02352853848788
12155,5275,3878.1,67.358,132.48,156.28,4.7832,31556.873737307476,42826.046889365774,0,140.1262626925236,-129.0468893657744
12156,5276,3839.2,52.141000000000005,126.77,159.91,4.8997,31562.84871268227,42829.07041416348,0,140.15128731773075,-129.07041416348147
12157,5277,1827.7,89.57799999999999,125.18,154.89,8.6175,21856.823703890746,43296.09410436215,0,140.1762961092536,-129.09410436214966
12158,5277,2941.1,62.541000000000004,137.77,145.71,5.5195,31565.823703890746,42835.09410436215,0,140.1762961092536,-129.09410436214966
12159,5278,3502.0,85.016,126.62,160.7,5.3003,31570.798711083604,42835.117961392316,0,140.20128891639615,-129.11796139231592
12160,5279,2069.1,65.98899999999999,117.81,155.53,7.6418,21875.77373441157,43283.14198668452,0,140.22626558842967,-129.14198668451718
12161,5279,3336.2,64.782,129.06,155.15,5.2948,31572.77373441157,42836.14198668452,0,140.22626558842967,-129.14198668451718
12162,5280,1892.5,55.306999999999995,125.45,152.8,8.2163,21877.748774025364,43289.166181669294,0,140.25122597463633,-129.16618166929766
12163,5280,3613.4,58.402,126.95,155.61,4.9654,31566.748774025364,42832.166181669294,0,140.25122597463633,-129.16618166929766
12164,5281,3133.3,50.68,134.57,153.71,5.5769,31573.723830075694,42842.19054777718,0,140.27616992430558,-129.19054777718338
12165,5282,3131.1,61.845,130.54,151.24,5.4159,31572.698902713295,42843.21508643872,0,140.30109728670504,-129.21508643872585
12166,5283,3702.7,84.867,122.48,159.66,4.9815,31569.67399208886,42835.239799084455,0,140.32600791113873,-129.23979908445472
12167,5284,1612.6,108.79,121.42,124.81,7.1369,16930.64909835313,29108.264687144907,0,140.35090164687062,-129.26468714490693
12168,5284,2932.7,82.81200000000001,135.49,143.41,5.3895,31570.64909835313,42833.26468714491,0,140.35090164687062,-129.26468714490693
12169,5285,2082.8,54.586999999999996,119.32,153.36,7.5098,21867.624221656813,43271.28975205062,0,140.37577834318654,-129.2897520506267
12170,5285,3567.0,72.432,124.64,165.12,5.3712,31587.624221656813,42835.28975205062,0,140.37577834318654,-129.2897520506267
12171,5286,1770.5,103.0,122.77,123.92,6.5642,16941.599362150624,29118.314995232144,0,140.40063784937593,-129.3149952321437
12172,5286,1531.3,67.439,126.78,129.55,7.9794,21868.599362150624,43271.31499523214,0,140.40063784937593,-129.3149952321437
12173,5286,3340.3,92.87899999999999,129.26,158.46,5.4495,31570.599362150624,42844.31499523214,0,140.40063784937593,-129.3149952321437
12174,5287,2036.9,141.1,122.59,128.63,6.1279,16926.574519985283,29110.34041812,0,140.42548001471732,-129.3404181199985
12175,5287,3590.7,81.72399999999999,130.15,154.93,4.9987,31567.574519985283,42835.34041812,0,140.42548001471732,-129.3404181199985
12176,5288,1758.9,121.08,127.35,117.24,6.2268,16925.549695311507,29122.36602214474,0,140.4503046884929,-129.36602214473896
12177,5288,1834.2,73.146,123.51,144.57,7.8074,21873.549695311507,43290.366022144735,0,140.4503046884929,-129.36602214473896
12178,5288,3355.2,73.906,136.33,152.75,5.2589999999999995,31565.549695311507,42840.366022144735,0,140.4503046884929,-129.36602214473896
12179,5289,1777.7,116.01,123.44,125.52,6.67,16930.524888280015,29124.39180873689,0,140.47511171998485,-129.3918087368911
12180,5289,1940.1,70.043,123.19,143.86,7.4102,21872.524888280015,43266.391808736895,0,140.47511171998485,-129.3918087368911
12181,5289,3447.1,78.92699999999999,131.43,155.29,5.2067,31559.524888280015,42840.391808736895,0,140.47511171998485,-129.3918087368911
12182,5290,1781.2,119.85,124.56,119.42,6.2632,16928.500099041525,29122.417779326996,0,140.49990095847534,-129.41777932699551
12183,5290,1964.9,59.085,127.76,150.15,7.8476,21873.500099041525,43268.41777932699,0,140.49990095847534,-129.41777932699551
12184,5290,3513.4,58.153,131.22,157.86,5.2189,31573.500099041525,42837.41777932699,0,140.49990095847534,-129.41777932699551
12185,5291,1675.5,107.57,123.22,121.41,6.7012,16933.47532777283,29108.443934816678,0,140.5246722271695,-129.44393481667794
12186,5291,2078.1,80.976,114.82,156.21,7.593,21870.47532777283,43285.44393481668,0,140.5246722271695,-129.44393481667794
12187,5291,3460.6,58.016000000000005,130.02,160.96,5.4197,31562.47532777283,42840.44393481668,0,140.5246722271695,-129.44393481667794
12188,5292,1538.6,143.61,126.43,117.9,7.0013,16917.450574755094,29119.470273991923,0,140.54942524490616,-129.47027399192302
12189,5292,3007.1,89.75200000000001,141.94,144.75,5.4185,31574.450574755094,42833.47027399192,0,140.54942524490616,-129.47027399192302
12190,5293,1887.2,53.239,122.21,144.04,7.5646,21873.425840295546,43280.49679510982,0,140.57415970445436,-129.49679510981878
12191,5293,3318.0,103.28,138.06,153.36,5.348,31573.425840295546,42841.49679510982,0,140.57415970445436,-129.49679510981878
12192,5294,1799.1,57.745,126.78,139.31,7.6381,21867.40112470142,43279.52349642743,0,140.59887529857951,-129.5234964274241
12193,5294,3242.1,87.617,134.67,150.14,5.2573,31566.40112470142,42824.52349642743,0,140.59887529857951,-129.5234964274241
12194,5295,2102.4,55.72,119.14,154.08,7.4827,21869.37642827995,43278.55037620183,0,140.62357172005068,-129.55037620182702
12195,5295,3614.2,82.053,129.15,155.05,4.9687,31569.37642827995,42839.55037620183,0,140.62357172005068,-129.55037620182702
12196,5296,1797.6,64.23899999999999,124.72,138.26,7.5258,21863.35175133836,43284.57743269007,0,140.64824866164054,-129.5774326900755
12197,5296,3533.1,75.669,132.8,150.91,4.9152,31570.35175133836,42822.57743269007,0,140.64824866164054,-129.5774326900755
12198,5297,3711.3,101.53,129.06,159.69,5.0477,31567.3270941839,42833.60466414927,0,140.67290581609996,-129.60466414927214
12199,5298,3329.5,55.868,131.28,156.01,5.3741,31564.302457123802,42835.632068836494,0,140.69754287619799,-129.632068836494
12200,5299,3386.3,86.432,131.92,158.68,5.4278,31569.277840465293,42840.65964500878,0,140.72215953470732,-129.65964500878545
12201,5300,3107.8,67.515,130.5,159.87,5.8631,31568.253244515618,42842.68739092325,0,140.74675548438245,-129.68739092325268
12202,5301,3720.9,90.181,128.94,157.62,4.9729,31556.228669581997,42841.71530483695,0,140.77133041800334,-129.71530483695096
12203,5302,2168.4,52.018,123.09,154.61,7.3995,21881.204115971683,43278.743385006965,0,140.79588402831723,-129.74338500696467
12204,5302,3572.3,83.544,128.44,157.41,5.0925,31575.204115971683,42830.743385006965,0,140.79588402831723,-129.74338500696467
12205,5303,2229.6,107.97,121.66,152.78,7.091,21872.17958399189,43279.77162969037,0,140.82041600811135,-129.77162969036726
12206,5303,3154.1,68.009,135.11,155.85,5.6384,31584.17958399189,42834.77162969037,0,140.82041600811135,-129.77162969036726
12207,5304,1822.1,70.959,130.16,138.02,7.5268,21881.155073949863,43289.80003714422,0,140.84492605013656,-129.80003714422128
12208,5304,3317.8,75.00399999999999,130.42,158.94,5.5044,31572.155073949863,42836.80003714422,0,140.84492605013656,-129.80003714422128
12209,5305,2583.9,73.79,123.79,157.23,6.5483,21878.13058615284,43278.828605625626,0,140.86941384715828,-129.82860562562564
12210,5305,3293.3,87.99,129.51,158.93,5.523,31568.13058615284,42830.828605625626,0,140.86941384715828,-129.82860562562564
12211,5306,2143.2,68.922,126.91,144.29,6.8964,21879.106120908047,43281.857333391636,0,140.89387909195284,-129.85733339163562
12212,5306,3107.1,65.446,131.85,158.5,5.7989,31571.106120908047,42831.857333391636,0,140.89387909195284,-129.85733339163562
12213,5307,2184.0,47.29600000000001,124.02,147.63,6.9433,21869.081678522725,43279.88621869932,0,140.91832147727473,-129.88621869932467
12214,5307,3555.2,60.1,127.61,160.41,5.2349,31571.081678522725,42834.88621869932,0,140.91832147727473,-129.88621869932467
12215,5308,2565.3,41.632,128.22,149.2,6.2131,21880.05725930411,43290.915259805784,0,140.94274069588937,-129.9152598057808
12216,5308,3121.4,84.265,130.67,152.42,5.4892,31559.05725930411,42833.915259805784,0,140.94274069588937,-129.9152598057808
12217,5309,2980.0,78.286,126.3,146.1,5.3307,21880.03286355943,43291.94445496808,0,140.96713644056945,-129.94445496807384
12218,5309,3078.7,76.868,127.78,151.83,5.4827,31563.03286355943,42851.94445496808,0,140.96713644056945,-129.94445496807384
12219,5310,2478.7,55.674,129.19,143.16,6.0847,21872.00849159592,43283.973802443266,0,140.99150840408038,-129.97380244326632
12220,5310,3443.1,73.744,123.08,158.9,5.2542,31570.00849159592,42837.973802443266,0,140.99150840408038,-129.97380244326632
12221,5311,2117.9,57.053999999999995,129.65,144.7,7.0366,21880.984143720816,43286.003300488446,0,141.01585627918394,-130.0033004884499
12222,5311,3646.6,99.913,125.51,161.73,5.1606,31574.984143720816,42839.003300488446,0,141.01585627918394,-130.0033004884499
12223,5312,1914.8,82.37200000000001,130.19,142.0,7.4925,21863.959820241358,43283.0329473607,0,141.0401797586419,-130.03294736069438
12224,5312,3453.2,55.44,134.48,148.48,4.9313,31564.959820241358,42834.0329473607,0,141.0401797586419,-130.03294736069438
12225,5313,2455.2,79.027,122.65,158.13,6.8498,21874.935521464773,43290.06274131707,0,141.06447853522695,-130.0627413170696
12226,5313,3186.1,66.682,135.25,144.35,5.0802,31566.935521464773,42830.06274131707,0,141.06447853522695,-130.0627413170696
12227,5314,3455.5,59.927,133.5,142.74,4.6811,21867.911247698292,43284.09268061465,0,141.08875230170815,-130.09268061465264
12228,5314,3236.7,72.443,129.78,154.28,5.399,31560.911247698292,42830.09268061465,0,141.08875230170815,-130.09268061465264
12229,5315,3778.7,65.472,121.13,154.2,4.6746,21863.886999249164,43281.12276351052,0,141.11300075083636,-130.1227635105206
12230,5315,3498.3,51.086000000000006,127.62,155.18,5.085,31571.886999249164,42840.12276351052,0,141.11300075083636,-130.1227635105206
12231,5316,2649.7,45.833,120.69,153.46,6.1663,21867.86277642461,43281.15298826175,0,141.13722357539154,-130.1529882617433
12232,5316,3281.7,57.556999999999995,132.05,156.22,5.4437,31580.86277642461,42849.15298826175,0,141.13722357539154,-130.1529882617433
12233,5317,2126.8,57.656000000000006,125.55,150.14,7.2903,21865.838579531868,43277.18335312541,0,141.16142046813184,-130.18335312540512
12234,5317,3733.3,112.4,131.09,148.79,4.6062,31576.838579531868,42832.18335312541,0,141.16142046813184,-130.18335312540512
12235,5318,2063.6,45.777,124.95,145.46,7.1564,21871.814408878177,43284.213856358576,0,141.18559112182265,-130.21385635857223
12236,5318,3453.2,102.99,133.21,145.95,4.8036,31575.814408878177,42827.213856358576,0,141.18559112182265,-130.21385635857223
12237,5319,1870.1,49.745,128.7,148.32,8.0669,21862.790264770763,43278.24449621831,0,141.20973522923668,-130.24449621830718
12238,5319,3909.1,102.78,130.89,159.77,4.8753,31558.790264770763,42833.24449621831,0,141.20973522923668,-130.24449621830718
12239,5320,3871.5,75.35600000000001,133.46,155.37,4.752,31575.76614751687,42835.27527096171,0,141.23385248312843,-130.27527096171252
12240,5321,3891.1,97.229,130.22,154.06,4.6517,31571.742057423726,42832.30617884584,0,141.25794257627422,-130.30617884584353
12241,5322,3516.5,99.189,131.62,148.08,4.8145,31577.717994798564,42845.33721812778,0,141.28200520143582,-130.33721812778094
12242,5323,3245.4,67.392,135.44,151.91,5.336,31580.693959948625,42833.36838706459,0,141.30604005137502,-130.36838706459457
12243,5324,3134.6,62.223,134.98,144.27,5.1343,31579.669953181135,42830.39968391337,0,141.3300468188645,-130.3996839133688
12244,5325,3645.1,63.146,128.87,157.39,5.016,31578.645974803345,42836.431106931166,0,141.35402519665513,-130.43110693116978
12245,5326,1587.0,81.959,127.75,136.82,8.3267,21877.622025122466,43279.46265437507,0,141.37797487753414,-130.462654375071
12246,5326,3445.6,73.973,129.3,151.49,5.0087,31576.622025122466,42843.46265437507,0,141.37797487753414,-130.462654375071
12247,5327,3435.5,86.26,131.96,152.77,5.1054,31566.598104445748,42834.49432450216,0,141.4018955542524,-130.49432450216045
12248,5328,3227.8,89.101,130.47,144.39,4.9746,31573.57421308042,42832.526115569504,0,141.42578691957897,-130.5261155695007
12249,5329,3508.2,67.911,130.37,155.58,5.1111,31581.550351333724,42836.558025834165,0,141.4496486662756,-130.55802583416516
12250,5330,2366.3,86.105,119.37,144.94,6.271,21867.526519512885,43277.59005355323,0,141.473480487115,-130.59005355323097
12251,5330,4003.0,91.40799999999999,122.41,162.54,4.7865,31578.526519512885,42839.59005355323,0,141.473480487115,-130.59005355323097
12252,5331,3059.1,79.329,133.77,145.21,5.2783,31561.50271792514,42837.62219698378,0,141.49728207485896,-130.62219698377885
12253,5332,1851.9,89.991,124.3,139.52,7.4218,21864.478946877727,43275.65445438288,0,141.52105312227286,-130.65445438288225
